;Unnamed: 0;Unnamed: 0.1;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
5165;39880;39880;40.0;AT312;HU;(26, 29, 30, 54, 58, 59, 70, 74, 87);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;13.0;40.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 70, 74, 87);{26: 13.0};{87: 13.0};{26: {40.0: 13.0}};5165
5166;39884;39884;44.0;AT312;HU;(26, 29, 30, 54, 58, 59, 70, 74, 87);55.0;250.0;100.0;15.0;15.0;0.9000000000000001;0.21;10.0;44.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 70, 74, 87);{26: 10.0};{87: 10.0};{26: {44.0: 10.0}};5166
5167;39888;39888;48.0;AT312;HU;(26, 29, 30, 54, 58, 59, 70, 74, 87);55.0;250.0;100.0;15.0;15.0;0.4;0.21;9.0;48.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 70, 74, 87);{26: 9.0};{87: 9.0};{26: {48.0: 9.0}};5167
5168;39892;39892;52.0;AT312;HU;(26, 29, 30, 54, 58, 59, 70, 74, 87);55.0;250.0;100.0;15.0;15.0;0.3;0.21;6.0;52.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 70, 74, 87);{26: 6.0};{87: 6.0};{26: {52.0: 6.0}};5168
5169;39896;39896;56.0;AT312;HU;(26, 29, 30, 54, 58, 59, 70, 74, 87);55.0;250.0;100.0;15.0;15.0;1.0;0.21;8.0;56.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 70, 74, 87);{26: 8.0};{87: 8.0};{26: {56.0: 8.0}};5169
5170;39900;39900;60.0;AT312;HU;(26, 29, 30, 54, 58, 59, 70, 74, 87);55.0;250.0;100.0;15.0;15.0;0.4;0.21;10.0;60.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 70, 74, 87);{26: 10.0};{87: 10.0};{26: {60.0: 10.0}};5170
5171;39904;39904;64.0;AT312;HU;(26, 29, 30, 54, 58, 59, 70, 74, 87);55.0;250.0;100.0;15.0;15.0;0.3;0.21;3.0;64.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 70, 74, 87);{26: 3.0};{87: 3.0};{26: {64.0: 3.0}};5171
5172;39908;39908;68.0;AT312;HU;(26, 29, 30, 54, 58, 59, 70, 74, 87);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;15.0;68.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 70, 74, 87);{26: 15.0};{87: 15.0};{26: {68.0: 15.0}};5172
5173;39912;39912;72.0;AT312;HU;(26, 29, 30, 54, 58, 59, 70, 74, 87);55.0;250.0;100.0;15.0;15.0;1.0;0.21;12.0;72.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 70, 74, 87);{26: 12.0};{87: 12.0};{26: {72.0: 12.0}};5173
5174;39916;39916;76.0;AT312;HU;(26, 29, 30, 54, 58, 59, 70, 74, 87);55.0;250.0;100.0;15.0;15.0;0.5;0.21;7.0;76.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 70, 74, 87);{26: 7.0};{87: 7.0};{26: {76.0: 7.0}};5174
5175;39920;39920;80.0;AT312;HU;(26, 29, 30, 54, 58, 59, 70, 74, 87);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;2.0;80.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 70, 74, 87);{26: 2.0};{87: 2.0};{26: {80.0: 2.0}};5175
5176;39924;39924;84.0;AT312;HU;(26, 29, 30, 54, 58, 59, 70, 74, 87);55.0;250.0;100.0;15.0;15.0;0.5;0.21;5.0;84.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 70, 74, 87);{26: 5.0};{87: 5.0};{26: {84.0: 5.0}};5176
5177;39928;39928;88.0;AT312;HU;(26, 29, 30, 54, 58, 59, 70, 74, 87);55.0;250.0;100.0;15.0;15.0;0.5;0.21;1.0;88.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 70, 74, 87);{26: 1.0};{87: 1.0};{26: {88.0: 1.0}};5177
5178;39944;39944;8.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;1.0;0.265;1.0;8.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 1.0};{89: 1.0};{26: {8.0: 1.0}};5178
5179;39956;39956;20.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.4;0.265;3.0;20.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 3.0};{89: 3.0};{26: {20.0: 3.0}};5179
5180;39960;39960;24.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.5;0.265;6.0;24.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 6.0};{89: 6.0};{26: {24.0: 6.0}};5180
5181;39964;39964;28.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.4;0.265;13.0;28.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 13.0};{89: 13.0};{26: {28.0: 13.0}};5181
5182;39968;39968;32.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.3;0.265;8.0;32.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 8.0};{89: 8.0};{26: {32.0: 8.0}};5182
5183;39972;39972;36.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.3;0.265;9.0;36.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 9.0};{89: 9.0};{26: {36.0: 9.0}};5183
5184;39976;39976;40.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.6000000000000001;0.265;9.0;40.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 9.0};{89: 9.0};{26: {40.0: 9.0}};5184
5185;39980;39980;44.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.7000000000000002;0.265;2.0;44.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 2.0};{89: 2.0};{26: {44.0: 2.0}};5185
5186;39984;39984;48.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.7000000000000002;0.265;9.0;48.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 9.0};{89: 9.0};{26: {48.0: 9.0}};5186
5187;39992;39992;56.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.8000000000000003;0.265;6.0;56.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 6.0};{89: 6.0};{26: {56.0: 6.0}};5187
5188;39996;39996;60.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.9000000000000001;0.265;8.0;60.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 8.0};{89: 8.0};{26: {60.0: 8.0}};5188
5189;40000;40000;64.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.6000000000000001;0.265;9.0;64.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 9.0};{89: 9.0};{26: {64.0: 9.0}};5189
5190;40004;40004;68.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.5;0.265;9.0;68.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 9.0};{89: 9.0};{26: {68.0: 9.0}};5190
5191;40008;40008;72.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.5;0.265;2.0;72.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 2.0};{89: 2.0};{26: {72.0: 2.0}};5191
5192;40012;40012;76.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.8000000000000003;0.265;3.0;76.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 3.0};{89: 3.0};{26: {76.0: 3.0}};5192
5193;40016;40016;80.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.5;0.265;2.0;80.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 2.0};{89: 2.0};{26: {80.0: 2.0}};5193
5194;40020;40020;84.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.7000000000000002;0.265;3.0;84.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 3.0};{89: 3.0};{26: {84.0: 3.0}};5194
5195;40024;40024;88.0;AT312;SI;(26, 29, 30, 54, 58, 59, 72, 85, 89);82.5;250.0;100.0;15.0;15.0;0.8000000000000003;0.265;1.0;88.0;250.0;100.0;0.2;(26, 29, 30, 54, 58, 59, 72, 85, 89);{26: 1.0};{89: 1.0};{26: {88.0: 1.0}};5195
5196;40052;40052;20.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.3;0.2375;1.0;20.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 1.0};{1: 1.0};{27: {20.0: 1.0}};5196
5197;40056;40056;24.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.6000000000000001;0.2375;4.0;24.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 4.0};{1: 4.0};{27: {24.0: 4.0}};5197
5198;40060;40060;28.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.3;0.2375;10.0;28.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 10.0};{1: 10.0};{27: {28.0: 10.0}};5198
5199;40064;40064;32.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.6000000000000001;0.2375;16.0;32.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 16.0};{1: 16.0};{27: {32.0: 16.0}};5199
5200;40068;40068;36.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.3;0.2375;8.0;36.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 8.0};{1: 8.0};{27: {36.0: 8.0}};5200
5201;40072;40072;40.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.8000000000000003;0.2375;5.0;40.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 5.0};{1: 5.0};{27: {40.0: 5.0}};5201
5202;40076;40076;44.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.6000000000000001;0.2375;8.0;44.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 8.0};{1: 8.0};{27: {44.0: 8.0}};5202
5203;40080;40080;48.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.4;0.2375;3.0;48.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 3.0};{1: 3.0};{27: {48.0: 3.0}};5203
5204;40084;40084;52.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;1.0;0.2375;5.0;52.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 5.0};{1: 5.0};{27: {52.0: 5.0}};5204
5205;40088;40088;56.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.4;0.2375;11.0;56.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 11.0};{1: 11.0};{27: {56.0: 11.0}};5205
5206;40092;40092;60.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.8000000000000003;0.2375;3.0;60.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 3.0};{1: 3.0};{27: {60.0: 3.0}};5206
5207;40096;40096;64.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.9000000000000001;0.2375;6.0;64.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 6.0};{1: 6.0};{27: {64.0: 6.0}};5207
5208;40100;40100;68.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.5;0.2375;6.0;68.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 6.0};{1: 6.0};{27: {68.0: 6.0}};5208
5209;40104;40104;72.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.4;0.2375;4.0;72.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 4.0};{1: 4.0};{27: {72.0: 4.0}};5209
5210;40108;40108;76.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.6000000000000001;0.2375;6.0;76.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 6.0};{1: 6.0};{27: {76.0: 6.0}};5210
5211;40112;40112;80.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.5;0.2375;6.0;80.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 6.0};{1: 6.0};{27: {80.0: 6.0}};5211
5212;40116;40116;84.0;AT313;DE2;(27, 26, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.4;0.2375;2.0;84.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 1);{27: 2.0};{1: 2.0};{27: {84.0: 2.0}};5212
5213;40148;40148;20.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;0.4;0.21;1.0;20.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 1.0};{2: 1.0};{27: {20.0: 1.0}};5213
5214;40152;40152;24.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;1.0;0.21;2.0;24.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 2.0};{2: 2.0};{27: {24.0: 2.0}};5214
5215;40156;40156;28.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;0.9000000000000001;0.21;2.0;28.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 2.0};{2: 2.0};{27: {28.0: 2.0}};5215
5216;40160;40160;32.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;0.4;0.21;2.0;32.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 2.0};{2: 2.0};{27: {32.0: 2.0}};5216
5217;40164;40164;36.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;0.7000000000000002;0.21;3.0;36.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 3.0};{2: 3.0};{27: {36.0: 3.0}};5217
5218;40168;40168;40.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;1.0;0.21;4.0;40.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 4.0};{2: 4.0};{27: {40.0: 4.0}};5218
5219;40172;40172;44.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;2.0;44.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 2.0};{2: 2.0};{27: {44.0: 2.0}};5219
5220;40180;40180;52.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;0.3;0.21;1.0;52.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 1.0};{2: 1.0};{27: {52.0: 1.0}};5220
5221;40184;40184;56.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;0.7000000000000002;0.21;1.0;56.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 1.0};{2: 1.0};{27: {56.0: 1.0}};5221
5222;40196;40196;68.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;1.0;68.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 1.0};{2: 1.0};{27: {68.0: 1.0}};5222
5223;40204;40204;76.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;1.0;0.21;2.0;76.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 2.0};{2: 2.0};{27: {76.0: 2.0}};5223
5224;40208;40208;80.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;0.4;0.21;1.0;80.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 1.0};{2: 1.0};{27: {80.0: 1.0}};5224
5225;40212;40212;84.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;0.7000000000000002;0.21;1.0;84.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 1.0};{2: 1.0};{27: {84.0: 1.0}};5225
5226;40216;40216;88.0;AT313;AT322;(27, 26, 25, 21, 10, 9, 8, 2);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;1.0;88.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2);{27: 1.0};{2: 1.0};{27: {88.0: 1.0}};5226
5227;40288;40288;64.0;AT313;AT321;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4);55.0;250.0;100.0;15.0;15.0;0.4;0.21;1.0;64.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4);{27: 1.0};{4: 1.0};{27: {64.0: 1.0}};5227
5228;40300;40300;76.0;AT313;AT321;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;1.0;76.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4);{27: 1.0};{4: 1.0};{27: {76.0: 1.0}};5228
5229;40348;40348;28.0;AT313;AT333;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5);55.0;250.0;100.0;15.0;15.0;0.3;0.21;1.0;28.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5);{27: 1.0};{5: 1.0};{27: {28.0: 1.0}};5229
5230;40364;40364;44.0;AT313;AT333;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5);55.0;250.0;100.0;15.0;15.0;0.7000000000000002;0.21;1.0;44.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5);{27: 1.0};{5: 1.0};{27: {44.0: 1.0}};5230
5231;40440;40440;24.0;AT313;AT212;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5, 6);55.0;250.0;100.0;15.0;15.0;0.4;0.21;2.0;24.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5, 6);{27: 2.0};{6: 2.0};{27: {24.0: 2.0}};5231
5232;40452;40452;36.0;AT313;AT212;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5, 6);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;1.0;36.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5, 6);{27: 1.0};{6: 1.0};{27: {36.0: 1.0}};5232
5233;40468;40468;52.0;AT313;AT212;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5, 6);55.0;250.0;100.0;15.0;15.0;0.5;0.21;1.0;52.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5, 6);{27: 1.0};{6: 1.0};{27: {52.0: 1.0}};5233
5234;40476;40476;60.0;AT313;AT212;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5, 6);55.0;250.0;100.0;15.0;15.0;0.9000000000000001;0.21;1.0;60.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5, 6);{27: 1.0};{6: 1.0};{27: {60.0: 1.0}};5234
5235;40492;40492;76.0;AT313;AT212;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5, 6);55.0;250.0;100.0;15.0;15.0;0.5;0.21;2.0;76.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5, 6);{27: 2.0};{6: 2.0};{27: {76.0: 2.0}};5235
5236;40500;40500;84.0;AT313;AT212;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5, 6);55.0;250.0;100.0;15.0;15.0;0.5;0.21;1.0;84.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9, 8, 2, 3, 4, 5, 6);{27: 1.0};{6: 1.0};{27: {84.0: 1.0}};5236
5237;40536;40536;24.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.9000000000000001;0.21;1.0;24.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 1.0};{9: 1.0};{27: {24.0: 1.0}};5237
5238;40540;40540;28.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.4;0.21;4.0;28.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 4.0};{9: 4.0};{27: {28.0: 4.0}};5238
5239;40544;40544;32.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.7000000000000002;0.21;8.0;32.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 8.0};{9: 8.0};{27: {32.0: 8.0}};5239
5240;40548;40548;36.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;1.0;0.21;11.0;36.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 11.0};{9: 11.0};{27: {36.0: 11.0}};5240
5241;40552;40552;40.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.5;0.21;5.0;40.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 5.0};{9: 5.0};{27: {40.0: 5.0}};5241
5242;40556;40556;44.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.4;0.21;6.0;44.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 6.0};{9: 6.0};{27: {44.0: 6.0}};5242
5243;40560;40560;48.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;5.0;48.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 5.0};{9: 5.0};{27: {48.0: 5.0}};5243
5244;40564;40564;52.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;7.0;52.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 7.0};{9: 7.0};{27: {52.0: 7.0}};5244
5245;40568;40568;56.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;5.0;56.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 5.0};{9: 5.0};{27: {56.0: 5.0}};5245
5246;40572;40572;60.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.4;0.21;3.0;60.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 3.0};{9: 3.0};{27: {60.0: 3.0}};5246
5247;40576;40576;64.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;5.0;64.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 5.0};{9: 5.0};{27: {64.0: 5.0}};5247
5248;40580;40580;68.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;3.0;68.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 3.0};{9: 3.0};{27: {68.0: 3.0}};5248
5249;40584;40584;72.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.9000000000000001;0.21;4.0;72.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 4.0};{9: 4.0};{27: {72.0: 4.0}};5249
5250;40588;40588;76.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;6.0;76.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 6.0};{9: 6.0};{27: {76.0: 6.0}};5250
5251;40592;40592;80.0;AT313;AT323;(27, 26, 25, 21, 10, 9);55.0;250.0;100.0;15.0;15.0;0.4;0.21;2.0;80.0;250.0;100.0;0.2;(27, 26, 25, 21, 10, 9);{27: 2.0};{9: 2.0};{27: {80.0: 2.0}};5251
5252;40628;40628;20.0;AT313;AT315;(27, 26, 25, 21, 10);55.0;250.0;100.0;15.0;15.0;1.0;0.21;1.0;20.0;250.0;100.0;0.2;(27, 26, 25, 21, 10);{27: 1.0};{10: 1.0};{27: {20.0: 1.0}};5252
5253;40632;40632;24.0;AT313;AT315;(27, 26, 25, 21, 10);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;2.0;24.0;250.0;100.0;0.2;(27, 26, 25, 21, 10);{27: 2.0};{10: 2.0};{27: {24.0: 2.0}};5253
5254;40636;40636;28.0;AT313;AT315;(27, 26, 25, 21, 10);55.0;250.0;100.0;15.0;15.0;0.9000000000000001;0.21;15.0;28.0;250.0;100.0;0.2;(27, 26, 25, 21, 10);{27: 15.0};{10: 15.0};{27: {28.0: 15.0}};5254
