;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
16;16;16.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.1825;1.0;16.0;250.0;100.0;0.2;(1, 2);{1: 1.0};{2: 1.0};{1: {16.0: 1.0}};0
20;20;20.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.4000000000000001;0.1825;3.0;20.0;250.0;100.0;0.2;(1, 2);{1: 3.0};{2: 3.0};{1: {20.0: 3.0}};1
24;24;24.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;1.0;0.1825;4.0;24.0;250.0;100.0;0.2;(1, 2);{1: 4.0};{2: 4.0};{1: {24.0: 4.0}};2
28;28;28.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.2;0.1825;25.0;28.0;250.0;100.0;0.2;(1, 2);{1: 25.0};{2: 25.0};{1: {28.0: 25.0}};3
32;32;32.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.3;0.1825;25.0;32.0;250.0;100.0;0.2;(1, 2);{1: 25.0};{2: 25.0};{1: {32.0: 25.0}};4
36;36;36.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.1825;15.0;36.0;250.0;100.0;0.2;(1, 2);{1: 15.0};{2: 15.0};{1: {36.0: 15.0}};5
40;40;40.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.4000000000000001;0.1825;14.0;40.0;250.0;100.0;0.2;(1, 2);{1: 14.0};{2: 14.0};{1: {40.0: 14.0}};6
44;44;44.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.4000000000000001;0.1825;11.0;44.0;250.0;100.0;0.2;(1, 2);{1: 11.0};{2: 11.0};{1: {44.0: 11.0}};7
48;48;48.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.4000000000000001;0.1825;14.0;48.0;250.0;100.0;0.2;(1, 2);{1: 14.0};{2: 14.0};{1: {48.0: 14.0}};8
52;52;52.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.7000000000000002;0.1825;9.0;52.0;250.0;100.0;0.2;(1, 2);{1: 9.0};{2: 9.0};{1: {52.0: 9.0}};9
56;56;56.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.8000000000000003;0.1825;8.0;56.0;250.0;100.0;0.2;(1, 2);{1: 8.0};{2: 8.0};{1: {56.0: 8.0}};10
60;60;60.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.6000000000000001;0.1825;15.0;60.0;250.0;100.0;0.2;(1, 2);{1: 15.0};{2: 15.0};{1: {60.0: 15.0}};11
64;64;64.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;1.0;0.1825;8.0;64.0;250.0;100.0;0.2;(1, 2);{1: 8.0};{2: 8.0};{1: {64.0: 8.0}};12
68;68;68.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.5000000000000001;0.1825;14.0;68.0;250.0;100.0;0.2;(1, 2);{1: 14.0};{2: 14.0};{1: {68.0: 14.0}};13
72;72;72.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;1.0;0.1825;13.0;72.0;250.0;100.0;0.2;(1, 2);{1: 13.0};{2: 13.0};{1: {72.0: 13.0}};14
76;76;76.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;1.0;0.1825;13.0;76.0;250.0;100.0;0.2;(1, 2);{1: 13.0};{2: 13.0};{1: {76.0: 13.0}};15
80;80;80.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.1825;6.0;80.0;250.0;100.0;0.2;(1, 2);{1: 6.0};{2: 6.0};{1: {80.0: 6.0}};16
84;84;84.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.5000000000000001;0.1825;3.0;84.0;250.0;100.0;0.2;(1, 2);{1: 3.0};{2: 3.0};{1: {84.0: 3.0}};17
88;88;88.0;DE2;AT322;(1, 2);41.25;250.0;100.0;20.0;15.0;0.6000000000000001;0.1825;1.0;88.0;250.0;100.0;0.2;(1, 2);{1: 1.0};{2: 1.0};{1: {88.0: 1.0}};18
124;124;28.0;DE2;AT321;(1, 2, 3, 4);41.25;250.0;100.0;20.0;15.0;0.8000000000000003;0.1825;1.0;28.0;250.0;100.0;0.2;(1, 2, 3, 4);{1: 1.0};{4: 1.0};{1: {28.0: 1.0}};19
140;140;44.0;DE2;AT321;(1, 2, 3, 4);41.25;250.0;100.0;20.0;15.0;0.5000000000000001;0.1825;1.0;44.0;250.0;100.0;0.2;(1, 2, 3, 4);{1: 1.0};{4: 1.0};{1: {44.0: 1.0}};20
144;144;48.0;DE2;AT321;(1, 2, 3, 4);41.25;250.0;100.0;20.0;15.0;0.2;0.1825;1.0;48.0;250.0;100.0;0.2;(1, 2, 3, 4);{1: 1.0};{4: 1.0};{1: {48.0: 1.0}};21
156;156;60.0;DE2;AT321;(1, 2, 3, 4);41.25;250.0;100.0;20.0;15.0;0.2;0.1825;1.0;60.0;250.0;100.0;0.2;(1, 2, 3, 4);{1: 1.0};{4: 1.0};{1: {60.0: 1.0}};22
160;160;64.0;DE2;AT321;(1, 2, 3, 4);41.25;250.0;100.0;20.0;15.0;0.4000000000000001;0.1825;1.0;64.0;250.0;100.0;0.2;(1, 2, 3, 4);{1: 1.0};{4: 1.0};{1: {64.0: 1.0}};23
168;168;72.0;DE2;AT321;(1, 2, 3, 4);41.25;250.0;100.0;20.0;15.0;0.3;0.1825;1.0;72.0;250.0;100.0;0.2;(1, 2, 3, 4);{1: 1.0};{4: 1.0};{1: {72.0: 1.0}};24
216;216;24.0;DE2;AT333;(1, 2, 3, 4, 5);41.25;250.0;100.0;20.0;15.0;0.5000000000000001;0.1825;1.0;24.0;250.0;100.0;0.2;(1, 2, 3, 4, 5);{1: 1.0};{5: 1.0};{1: {24.0: 1.0}};25
220;220;28.0;DE2;AT333;(1, 2, 3, 4, 5);41.25;250.0;100.0;20.0;15.0;0.2;0.1825;1.0;28.0;250.0;100.0;0.2;(1, 2, 3, 4, 5);{1: 1.0};{5: 1.0};{1: {28.0: 1.0}};26
224;224;32.0;DE2;AT333;(1, 2, 3, 4, 5);41.25;250.0;100.0;20.0;15.0;0.2;0.1825;2.0;32.0;250.0;100.0;0.2;(1, 2, 3, 4, 5);{1: 2.0};{5: 2.0};{1: {32.0: 2.0}};27
248;248;56.0;DE2;AT333;(1, 2, 3, 4, 5);41.25;250.0;100.0;20.0;15.0;0.7000000000000002;0.1825;1.0;56.0;250.0;100.0;0.2;(1, 2, 3, 4, 5);{1: 1.0};{5: 1.0};{1: {56.0: 1.0}};28
252;252;60.0;DE2;AT333;(1, 2, 3, 4, 5);41.25;250.0;100.0;20.0;15.0;1.0;0.1825;2.0;60.0;250.0;100.0;0.2;(1, 2, 3, 4, 5);{1: 2.0};{5: 2.0};{1: {60.0: 2.0}};29
256;256;64.0;DE2;AT333;(1, 2, 3, 4, 5);41.25;250.0;100.0;20.0;15.0;0.7000000000000002;0.1825;1.0;64.0;250.0;100.0;0.2;(1, 2, 3, 4, 5);{1: 1.0};{5: 1.0};{1: {64.0: 1.0}};30
264;264;72.0;DE2;AT333;(1, 2, 3, 4, 5);41.25;250.0;100.0;20.0;15.0;0.8000000000000003;0.1825;2.0;72.0;250.0;100.0;0.2;(1, 2, 3, 4, 5);{1: 2.0};{5: 2.0};{1: {72.0: 2.0}};31
268;268;76.0;DE2;AT333;(1, 2, 3, 4, 5);41.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.1825;2.0;76.0;250.0;100.0;0.2;(1, 2, 3, 4, 5);{1: 2.0};{5: 2.0};{1: {76.0: 2.0}};32
312;312;24.0;DE2;AT212;(1, 2, 3, 4, 5, 6);41.25;250.0;100.0;20.0;15.0;0.3;0.1825;1.0;24.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6);{1: 1.0};{6: 1.0};{1: {24.0: 1.0}};33
316;316;28.0;DE2;AT212;(1, 2, 3, 4, 5, 6);41.25;250.0;100.0;20.0;15.0;0.3;0.1825;2.0;28.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6);{1: 2.0};{6: 2.0};{1: {28.0: 2.0}};34
320;320;32.0;DE2;AT212;(1, 2, 3, 4, 5, 6);41.25;250.0;100.0;20.0;15.0;0.5000000000000001;0.1825;2.0;32.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6);{1: 2.0};{6: 2.0};{1: {32.0: 2.0}};35
324;324;36.0;DE2;AT212;(1, 2, 3, 4, 5, 6);41.25;250.0;100.0;20.0;15.0;0.4000000000000001;0.1825;5.0;36.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6);{1: 5.0};{6: 5.0};{1: {36.0: 5.0}};36
328;328;40.0;DE2;AT212;(1, 2, 3, 4, 5, 6);41.25;250.0;100.0;20.0;15.0;0.2;0.1825;3.0;40.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6);{1: 3.0};{6: 3.0};{1: {40.0: 3.0}};37
336;336;48.0;DE2;AT212;(1, 2, 3, 4, 5, 6);41.25;250.0;100.0;20.0;15.0;0.6000000000000001;0.1825;2.0;48.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6);{1: 2.0};{6: 2.0};{1: {48.0: 2.0}};38
340;340;52.0;DE2;AT212;(1, 2, 3, 4, 5, 6);41.25;250.0;100.0;20.0;15.0;0.7000000000000002;0.1825;3.0;52.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6);{1: 3.0};{6: 3.0};{1: {52.0: 3.0}};39
344;344;56.0;DE2;AT212;(1, 2, 3, 4, 5, 6);41.25;250.0;100.0;20.0;15.0;0.4000000000000001;0.1825;1.0;56.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6);{1: 1.0};{6: 1.0};{1: {56.0: 1.0}};40
356;356;68.0;DE2;AT212;(1, 2, 3, 4, 5, 6);41.25;250.0;100.0;20.0;15.0;0.8000000000000003;0.1825;5.0;68.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6);{1: 5.0};{6: 5.0};{1: {68.0: 5.0}};41
360;360;72.0;DE2;AT212;(1, 2, 3, 4, 5, 6);41.25;250.0;100.0;20.0;15.0;0.2;0.1825;2.0;72.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6);{1: 2.0};{6: 2.0};{1: {72.0: 2.0}};42
364;364;76.0;DE2;AT212;(1, 2, 3, 4, 5, 6);41.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.1825;1.0;76.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6);{1: 1.0};{6: 1.0};{1: {76.0: 1.0}};43
368;368;80.0;DE2;AT212;(1, 2, 3, 4, 5, 6);41.25;250.0;100.0;20.0;15.0;0.7000000000000002;0.1825;2.0;80.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6);{1: 2.0};{6: 2.0};{1: {80.0: 2.0}};44
384;384;0.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;1.0;0.0;250.0;100.0;0.2;(1, 8);{1: 1.0};{8: 1.0};{1: {0.0: 1.0}};45
396;396;12.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;1.0;12.0;250.0;100.0;0.2;(1, 8);{1: 1.0};{8: 1.0};{1: {12.0: 1.0}};46
400;400;16.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.4;0.21;7.0;16.0;250.0;100.0;0.2;(1, 8);{1: 7.0};{8: 7.0};{1: {16.0: 7.0}};47
404;404;20.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.3;0.21;41.0;20.0;250.0;100.0;0.2;(1, 8);{1: 41.0};{8: 41.0};{1: {20.0: 41.0}};48
408;408;24.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;137.0;24.0;250.0;100.0;0.2;(1, 8);{1: 137.0};{8: 137.0};{1: {24.0: 137.0}};49
412;412;28.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.5;0.21;278.0;28.0;250.0;100.0;0.2;(1, 8);{1: 278.0};{8: 278.0};{1: {28.0: 278.0}};50
416;416;32.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;318.0;32.0;250.0;100.0;0.2;(1, 8);{1: 318.0};{8: 318.0};{1: {32.0: 318.0}};51
420;420;36.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.4;0.21;255.0;36.0;250.0;100.0;0.2;(1, 8);{1: 255.0};{8: 255.0};{1: {36.0: 255.0}};52
424;424;40.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.4;0.21;252.0;40.0;250.0;100.0;0.2;(1, 8);{1: 252.0};{8: 252.0};{1: {40.0: 252.0}};53
428;428;44.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;219.0;44.0;250.0;100.0;0.2;(1, 8);{1: 219.0};{8: 219.0};{1: {44.0: 219.0}};54
432;432;48.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;200.0;48.0;250.0;100.0;0.2;(1, 8);{1: 200.0};{8: 200.0};{1: {48.0: 200.0}};55
436;436;52.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.3;0.21;163.0;52.0;250.0;100.0;0.2;(1, 8);{1: 163.0};{8: 163.0};{1: {52.0: 163.0}};56
440;440;56.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;198.0;56.0;250.0;100.0;0.2;(1, 8);{1: 198.0};{8: 198.0};{1: {56.0: 198.0}};57
444;444;60.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.5;0.21;182.0;60.0;250.0;100.0;0.2;(1, 8);{1: 182.0};{8: 182.0};{1: {60.0: 182.0}};58
448;448;64.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;215.0;64.0;250.0;100.0;0.2;(1, 8);{1: 215.0};{8: 215.0};{1: {64.0: 215.0}};59
452;452;68.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;222.0;68.0;250.0;100.0;0.2;(1, 8);{1: 222.0};{8: 222.0};{1: {68.0: 222.0}};60
456;456;72.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;1.0;0.21;199.0;72.0;250.0;100.0;0.2;(1, 8);{1: 199.0};{8: 199.0};{1: {72.0: 199.0}};61
460;460;76.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.4;0.21;178.0;76.0;250.0;100.0;0.2;(1, 8);{1: 178.0};{8: 178.0};{1: {76.0: 178.0}};62
464;464;80.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;103.0;80.0;250.0;100.0;0.2;(1, 8);{1: 103.0};{8: 103.0};{1: {80.0: 103.0}};63
468;468;84.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.4;0.21;57.0;84.0;250.0;100.0;0.2;(1, 8);{1: 57.0};{8: 57.0};{1: {84.0: 57.0}};64
472;472;88.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;0.4;0.21;13.0;88.0;250.0;100.0;0.2;(1, 8);{1: 13.0};{8: 13.0};{1: {88.0: 13.0}};65
476;476;92.0;DE2;AT323;(1, 8);55.0;250.0;100.0;20.0;15.0;1.0;0.21;4.0;92.0;250.0;100.0;0.2;(1, 8);{1: 4.0};{8: 4.0};{1: {92.0: 4.0}};66
500;500;20.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;1.0;20.0;250.0;100.0;0.2;(1, 8, 9);{1: 1.0};{9: 1.0};{1: {20.0: 1.0}};67
504;504;24.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;9.0;24.0;250.0;100.0;0.2;(1, 8, 9);{1: 9.0};{9: 9.0};{1: {24.0: 9.0}};68
508;508;28.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;11.0;28.0;250.0;100.0;0.2;(1, 8, 9);{1: 11.0};{9: 11.0};{1: {28.0: 11.0}};69
512;512;32.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;8.0;32.0;250.0;100.0;0.2;(1, 8, 9);{1: 8.0};{9: 8.0};{1: {32.0: 8.0}};70
516;516;36.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;9.0;36.0;250.0;100.0;0.2;(1, 8, 9);{1: 9.0};{9: 9.0};{1: {36.0: 9.0}};71
520;520;40.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;9.0;40.0;250.0;100.0;0.2;(1, 8, 9);{1: 9.0};{9: 9.0};{1: {40.0: 9.0}};72
524;524;44.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;6.0;44.0;250.0;100.0;0.2;(1, 8, 9);{1: 6.0};{9: 6.0};{1: {44.0: 6.0}};73
528;528;48.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;8.0;48.0;250.0;100.0;0.2;(1, 8, 9);{1: 8.0};{9: 8.0};{1: {48.0: 8.0}};74
532;532;52.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;7.0;52.0;250.0;100.0;0.2;(1, 8, 9);{1: 7.0};{9: 7.0};{1: {52.0: 7.0}};75
536;536;56.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;4.0;56.0;250.0;100.0;0.2;(1, 8, 9);{1: 4.0};{9: 4.0};{1: {56.0: 4.0}};76
540;540;60.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;12.0;60.0;250.0;100.0;0.2;(1, 8, 9);{1: 12.0};{9: 12.0};{1: {60.0: 12.0}};77
544;544;64.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;6.0;64.0;250.0;100.0;0.2;(1, 8, 9);{1: 6.0};{9: 6.0};{1: {64.0: 6.0}};78
548;548;68.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;9.0;68.0;250.0;100.0;0.2;(1, 8, 9);{1: 9.0};{9: 9.0};{1: {68.0: 9.0}};79
552;552;72.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;7.0;72.0;250.0;100.0;0.2;(1, 8, 9);{1: 7.0};{9: 7.0};{1: {72.0: 7.0}};80
556;556;76.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;9.0;76.0;250.0;100.0;0.2;(1, 8, 9);{1: 9.0};{9: 9.0};{1: {76.0: 9.0}};81
560;560;80.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;2.0;80.0;250.0;100.0;0.2;(1, 8, 9);{1: 2.0};{9: 2.0};{1: {80.0: 2.0}};82
564;564;84.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;3.0;84.0;250.0;100.0;0.2;(1, 8, 9);{1: 3.0};{9: 3.0};{1: {84.0: 3.0}};83
572;572;92.0;DE2;AT315;(1, 8, 9);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;1.0;92.0;250.0;100.0;0.2;(1, 8, 9);{1: 1.0};{9: 1.0};{1: {92.0: 1.0}};84
584;584;8.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;1.0;8.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 1.0};{13: 1.0};{1: {8.0: 1.0}};85
588;588;12.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;1.0;12.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 1.0};{13: 1.0};{1: {12.0: 1.0}};86
592;592;16.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;4.0;16.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 4.0};{13: 4.0};{1: {16.0: 4.0}};87
596;596;20.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;29.0;20.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 29.0};{13: 29.0};{1: {20.0: 29.0}};88
600;600;24.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;79.0;24.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 79.0};{13: 79.0};{1: {24.0: 79.0}};89
604;604;28.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;140.0;28.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 140.0};{13: 140.0};{1: {28.0: 140.0}};90
608;608;32.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;161.0;32.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 161.0};{13: 161.0};{1: {32.0: 161.0}};91
612;612;36.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;161.0;36.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 161.0};{13: 161.0};{1: {36.0: 161.0}};92
616;616;40.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;114.0;40.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 114.0};{13: 114.0};{1: {40.0: 114.0}};93
620;620;44.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;123.0;44.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 123.0};{13: 123.0};{1: {44.0: 123.0}};94
624;624;48.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;99.0;48.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 99.0};{13: 99.0};{1: {48.0: 99.0}};95
628;628;52.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;75.0;52.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 75.0};{13: 75.0};{1: {52.0: 75.0}};96
632;632;56.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;95.0;56.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 95.0};{13: 95.0};{1: {56.0: 95.0}};97
636;636;60.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;113.0;60.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 113.0};{13: 113.0};{1: {60.0: 113.0}};98
640;640;64.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;106.0;64.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 106.0};{13: 106.0};{1: {64.0: 106.0}};99
644;644;68.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;98.0;68.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 98.0};{13: 98.0};{1: {68.0: 98.0}};100
648;648;72.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;109.0;72.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 109.0};{13: 109.0};{1: {72.0: 109.0}};101
652;652;76.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;78.0;76.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 78.0};{13: 78.0};{1: {76.0: 78.0}};102
656;656;80.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;49.0;80.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 49.0};{13: 49.0};{1: {80.0: 49.0}};103
660;660;84.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;30.0;84.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 30.0};{13: 30.0};{1: {84.0: 30.0}};104
664;664;88.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;11.0;88.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 11.0};{13: 11.0};{1: {88.0: 11.0}};105
668;668;92.0;DE2;AT311;(1, 8, 9, 10, 19, 13);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;5.0;92.0;250.0;100.0;0.2;(1, 8, 9, 10, 19, 13);{1: 5.0};{13: 5.0};{1: {92.0: 5.0}};106
692;692;20.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;1.0;20.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 1.0};{16: 1.0};{1: {20.0: 1.0}};107
696;696;24.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;15.0;24.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 15.0};{16: 15.0};{1: {24.0: 15.0}};108
700;700;28.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;23.0;28.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 23.0};{16: 23.0};{1: {28.0: 23.0}};109
704;704;32.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;18.0;32.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 18.0};{16: 18.0};{1: {32.0: 18.0}};110
708;708;36.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;16.0;36.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 16.0};{16: 16.0};{1: {36.0: 16.0}};111
