start_timestep,route,fleet_size,charge_cap,batt_cap,d_spec,SOC_init,fleet_id
12,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",2.0,103.0,108.0,0.27,0.9,0
16,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",6.0,114.0,82.08,0.29,0.9,1
20,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",23.0,41.0,68.2,0.22,0.9,2
24,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",114.0,41.0,68.2,0.22,0.9,3
28,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",223.0,77.0,88.8,0.24,0.9,4
32,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",190.0,64.0,110.6,0.28,0.9,5
36,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",157.0,110.0,88.16,0.23,0.9,6
40,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",165.0,103.0,107.94,0.26,0.9,7
44,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",154.0,78.0,64.12,0.23,0.9,8
48,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",97.0,114.0,82.08,0.29,0.9,9
52,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",113.0,85.0,81.2,0.23,0.9,10
56,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",115.0,41.0,68.2,0.22,0.9,11
60,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",150.0,110.0,88.16,0.23,0.9,12
64,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",130.0,41.0,68.2,0.22,0.9,13
68,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",131.0,64.0,110.6,0.28,0.9,14
72,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",122.0,77.0,88.8,0.24,0.9,15
76,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",80.0,77.0,88.8,0.24,0.9,16
80,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",43.0,114.0,82.08,0.29,0.9,17
84,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",27.0,77.0,88.8,0.24,0.9,18
88,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",9.0,110.0,88.16,0.23,0.9,19
92,"(37, 36, 35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",3.0,114.0,82.08,0.29,0.9,20
16,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",9.0,47.0,54.05,0.23,0.9,21
20,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",50.0,110.0,88.16,0.23,1.0,22
24,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",195.0,110.0,88.16,0.23,1.0,23
28,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",351.0,77.0,88.8,0.24,1.0,24
32,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",369.0,41.0,68.2,0.22,1.0,25
36,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",303.0,41.0,68.2,0.22,1.0,26
40,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",319.0,41.0,68.2,0.22,1.0,27
44,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",269.0,41.0,68.2,0.22,1.0,28
48,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",217.0,41.0,68.2,0.22,1.0,29
52,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",191.0,110.0,88.16,0.23,1.0,30
56,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",212.0,41.0,68.2,0.22,1.0,31
60,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",218.0,103.0,108.0,0.27,1.0,32
64,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",255.0,47.0,54.05,0.23,0.9,33
68,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",249.0,67.0,53.11,0.23,0.9,34
72,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",207.0,110.0,88.16,0.23,1.0,35
76,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",142.0,103.0,107.94,0.26,1.0,36
80,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",92.0,41.0,68.2,0.22,1.0,37
84,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",42.0,103.0,107.94,0.26,1.0,38
88,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",20.0,110.0,88.16,0.23,1.0,39
92,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",6.0,34.0,42.5,0.25,0.9,40
8,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",1.0,110.0,88.16,0.23,1.0,41
12,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",2.0,41.0,68.2,0.22,1.0,42
16,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",11.0,85.0,81.2,0.23,1.0,43
20,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",44.0,41.0,68.2,0.22,1.0,44
24,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",180.0,41.0,68.2,0.22,1.0,45
28,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",320.0,67.0,53.11,0.23,0.9,46
32,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",343.0,41.0,68.2,0.22,1.0,47
36,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",248.0,110.0,88.16,0.23,1.0,48
40,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",281.0,110.0,88.16,0.23,1.0,49
44,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",245.0,114.0,82.08,0.29,1.0,50
48,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",196.0,67.0,53.11,0.23,0.9,51
52,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",195.0,85.0,81.2,0.23,1.0,52
56,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",214.0,39.0,45.03,0.24,0.9,53
60,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",192.0,41.0,68.2,0.22,1.0,54
64,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",222.0,47.0,54.05,0.23,0.9,55
68,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",207.0,39.0,45.03,0.24,0.9,56
72,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",202.0,103.0,108.0,0.27,1.0,57
76,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",144.0,110.0,88.16,0.23,1.0,58
80,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",84.0,110.0,88.16,0.23,1.0,59
84,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",33.0,30.0,45.72,0.22,0.9,60
88,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",16.0,103.0,107.94,0.26,1.0,61
92,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66)",10.0,114.0,82.08,0.29,1.0,62
12,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",3.0,64.0,110.6,0.28,0.9,63
16,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",13.0,30.0,45.72,0.22,0.8,64
20,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",72.0,110.0,88.16,0.23,0.9,65
24,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",238.0,41.0,68.2,0.22,0.9,66
28,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",432.0,110.0,88.16,0.23,0.9,67
32,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",495.0,110.0,129.92,0.23,1.0,68
36,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",346.0,110.0,88.16,0.23,0.9,69
40,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",398.0,64.0,110.6,0.28,0.9,70
44,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",359.0,110.0,88.16,0.23,0.9,71
48,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",276.0,110.0,88.16,0.23,0.9,72
52,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",263.0,85.0,81.2,0.23,0.9,73
56,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",271.0,110.0,88.16,0.23,0.9,74
60,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",293.0,103.0,108.0,0.27,0.9,75
64,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",283.0,110.0,88.16,0.23,0.9,76
68,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",309.0,110.0,88.16,0.23,0.9,77
72,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",277.0,41.0,68.2,0.22,0.9,78
76,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",198.0,103.0,107.94,0.26,0.9,79
80,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",122.0,110.0,88.16,0.23,0.9,80
84,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",57.0,110.0,88.16,0.23,0.9,81
88,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",22.0,39.0,45.03,0.24,0.8,82
92,"(37, 36, 35, 34, 27, 15, 12, 13, 14, 11, 1, 2)",17.0,64.0,110.6,0.28,0.9,83
12,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",3.0,85.0,81.2,0.23,1.0,84
16,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",4.0,103.0,107.94,0.26,1.0,85
20,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",58.0,103.0,108.0,0.27,1.0,86
24,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",167.0,108.0,103.09,0.24,1.0,87
28,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",330.0,77.0,88.8,0.24,1.0,88
32,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",330.0,110.0,88.16,0.23,1.0,89
36,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",254.0,41.0,68.2,0.22,1.0,90
40,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",273.0,110.0,88.16,0.23,1.0,91
44,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",236.0,67.0,53.11,0.23,0.9,92
48,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",193.0,47.0,54.05,0.23,0.9,93
52,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",200.0,34.0,42.5,0.25,0.9,94
56,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",187.0,41.0,68.2,0.22,1.0,95
60,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",204.0,77.0,88.8,0.24,1.0,96
64,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",249.0,64.0,110.6,0.28,1.0,97
68,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",209.0,110.0,88.16,0.23,1.0,98
72,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",179.0,77.0,88.8,0.24,1.0,99
76,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",136.0,39.0,45.03,0.24,0.9,100
80,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",83.0,103.0,107.94,0.26,1.0,101
84,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",41.0,114.0,82.08,0.29,1.0,102
88,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",12.0,108.0,103.09,0.24,1.0,103
92,"(36, 37, 35, 39, 40, 41, 42, 43, 81, 86, 87)",7.0,67.0,53.11,0.23,0.9,104
16,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",1.0,110.0,88.16,0.23,1.0,105
20,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",11.0,110.0,88.16,0.23,1.0,106
24,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",44.0,34.0,42.5,0.25,0.9,107
28,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",99.0,110.0,88.16,0.23,1.0,108
32,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",87.0,108.0,103.09,0.24,1.0,109
36,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",61.0,108.0,103.09,0.24,1.0,110
40,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",64.0,103.0,107.94,0.26,1.0,111
44,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",66.0,41.0,68.2,0.22,1.0,112
48,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",51.0,85.0,81.2,0.23,1.0,113
52,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",42.0,103.0,108.0,0.27,1.0,114
56,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",50.0,110.0,88.16,0.23,1.0,115
60,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",58.0,77.0,88.8,0.24,1.0,116
64,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",56.0,85.0,81.2,0.23,1.0,117
68,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",57.0,77.0,88.8,0.24,1.0,118
72,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",57.0,47.0,54.05,0.23,0.9,119
76,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",29.0,30.0,45.72,0.22,0.9,120
80,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",18.0,41.0,68.2,0.22,1.0,121
84,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",13.0,103.0,108.0,0.27,1.0,122
88,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",2.0,103.0,107.94,0.26,1.0,123
92,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8)",4.0,41.0,68.2,0.22,1.0,124
12,"(37, 36, 35, 34, 26, 17, 18)",3.0,110.0,88.16,0.23,0.9,125
16,"(37, 36, 35, 34, 26, 17, 18)",10.0,41.0,68.2,0.22,0.9,126
20,"(37, 36, 35, 34, 26, 17, 18)",33.0,30.0,45.72,0.22,0.8,127
24,"(37, 36, 35, 34, 26, 17, 18)",145.0,114.0,82.08,0.29,0.9,128
28,"(37, 36, 35, 34, 26, 17, 18)",323.0,108.0,103.09,0.24,0.9,129
32,"(37, 36, 35, 34, 26, 17, 18)",317.0,110.0,88.16,0.23,0.9,130
36,"(37, 36, 35, 34, 26, 17, 18)",241.0,41.0,68.2,0.22,0.9,131
40,"(37, 36, 35, 34, 26, 17, 18)",234.0,41.0,68.2,0.22,0.9,132
44,"(37, 36, 35, 34, 26, 17, 18)",221.0,77.0,88.8,0.24,0.9,133
48,"(37, 36, 35, 34, 26, 17, 18)",193.0,110.0,88.16,0.23,0.9,134
52,"(37, 36, 35, 34, 26, 17, 18)",150.0,110.0,129.92,0.23,1.0,135
56,"(37, 36, 35, 34, 26, 17, 18)",177.0,85.0,81.2,0.23,0.9,136
60,"(37, 36, 35, 34, 26, 17, 18)",172.0,47.0,54.05,0.23,0.8,137
64,"(37, 36, 35, 34, 26, 17, 18)",208.0,39.0,45.03,0.24,0.8,138
68,"(37, 36, 35, 34, 26, 17, 18)",202.0,114.0,82.08,0.29,0.9,139
72,"(37, 36, 35, 34, 26, 17, 18)",157.0,47.0,54.05,0.23,0.8,140
76,"(37, 36, 35, 34, 26, 17, 18)",150.0,103.0,108.0,0.27,0.9,141
80,"(37, 36, 35, 34, 26, 17, 18)",81.0,41.0,68.2,0.22,0.9,142
84,"(37, 36, 35, 34, 26, 17, 18)",31.0,110.0,88.16,0.23,0.9,143
88,"(37, 36, 35, 34, 26, 17, 18)",15.0,114.0,82.08,0.29,0.9,144
92,"(37, 36, 35, 34, 26, 17, 18)",8.0,103.0,107.94,0.26,0.9,145
8,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",1.0,64.0,110.6,0.28,0.9,146
12,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",1.0,103.0,107.94,0.26,0.9,147
16,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",8.0,110.0,129.92,0.23,1.0,148
20,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",74.0,103.0,108.0,0.27,0.9,149
24,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",305.0,103.0,108.0,0.27,0.9,150
28,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",574.0,103.0,108.0,0.27,0.9,151
32,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",529.0,103.0,108.0,0.27,0.9,152
36,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",492.0,110.0,88.16,0.23,0.9,153
40,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",433.0,110.0,88.16,0.23,0.9,154
44,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",411.0,110.0,129.92,0.23,1.0,155
48,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",331.0,110.0,88.16,0.23,0.9,156
52,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",322.0,103.0,108.0,0.27,0.9,157
56,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",339.0,110.0,88.16,0.23,0.9,158
60,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",374.0,103.0,107.94,0.26,0.9,159
64,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",387.0,103.0,108.0,0.27,0.9,160
68,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",360.0,103.0,107.94,0.26,0.9,161
72,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",320.0,108.0,103.09,0.24,0.9,162
76,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",224.0,110.0,88.16,0.23,0.9,163
80,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",146.0,110.0,88.16,0.23,0.9,164
84,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",79.0,103.0,108.0,0.27,0.9,165
88,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",27.0,64.0,110.6,0.28,0.9,166
92,"(37, 36, 35, 34, 27, 28, 30, 29, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",10.0,110.0,88.16,0.23,0.9,167
16,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",6.0,110.0,88.16,0.23,1.0,168
20,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",27.0,110.0,88.16,0.23,1.0,169
24,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",131.0,110.0,88.16,0.23,1.0,170
28,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",193.0,78.0,64.12,0.23,1.0,171
32,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",201.0,110.0,88.16,0.23,1.0,172
36,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",158.0,110.0,88.16,0.23,1.0,173
40,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",156.0,67.0,53.11,0.23,0.9,174
44,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",144.0,110.0,88.16,0.23,1.0,175
48,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",100.0,85.0,81.2,0.23,1.0,176
52,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",101.0,110.0,88.16,0.23,1.0,177
56,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",126.0,110.0,88.16,0.23,1.0,178
60,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",128.0,110.0,88.16,0.23,1.0,179
64,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",139.0,85.0,81.2,0.23,1.0,180
68,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",133.0,103.0,108.0,0.27,1.0,181
72,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",102.0,110.0,88.16,0.23,1.0,182
76,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",76.0,110.0,88.16,0.23,1.0,183
80,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",48.0,67.0,53.11,0.23,0.9,184
84,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",21.0,77.0,88.8,0.24,1.0,185
88,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",13.0,78.0,64.12,0.23,1.0,186
92,"(36, 37, 35, 34, 27, 28, 30, 29, 31, 32, 33, 54)",4.0,103.0,108.0,0.27,1.0,187
16,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",3.0,67.0,53.11,0.23,0.9,188
20,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",25.0,41.0,68.2,0.22,1.0,189
24,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",82.0,103.0,107.94,0.26,1.0,190
28,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",155.0,103.0,108.0,0.27,1.0,191
32,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",155.0,110.0,88.16,0.23,1.0,192
36,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",140.0,67.0,53.11,0.23,0.9,193
40,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",126.0,103.0,107.94,0.26,1.0,194
44,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",103.0,64.0,110.6,0.28,1.0,195
48,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",78.0,64.0,110.6,0.28,1.0,196
52,"(36, 37, 35, 34, 27, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",88.0,103.0,108.0,0.27,1.0,197
