,fleet_id,charge_cap,batt_cap,d_spec,incoming,all_arrived,arrival_SOC
0,0,250.0,100.0,0.2,2.0,True,0.3982798886947216
1,1,250.0,100.0,0.2,72.0,True,0.3769039817703756
2,2,250.0,100.0,0.2,4.0,True,0.09
3,3,250.0,100.0,0.2,3.0,True,0.399362008011272
4,4,250.0,100.0,0.2,1664.0,True,0.3005882621847055
5,5,250.0,100.0,0.2,2.0,True,0.3503140840234016
6,6,250.0,100.0,0.2,104.0,True,0.273253249547425
7,7,250.0,100.0,0.2,2.0,True,0.39935603636011974
8,8,250.0,100.0,0.2,404.0,True,0.2931268679647731
9,9,250.0,100.0,0.2,5820.0,True,0.29024345263443635
10,10,250.0,100.0,0.2,3298.0,True,0.23571369533410497
11,11,250.0,100.0,0.2,3899.0,True,0.317476760074459
12,12,250.0,100.0,0.2,1.0,True,0.3587743959433892
13,13,250.0,100.0,0.2,3438.0,True,0.29678669361439214
14,14,250.0,100.0,0.2,30.0,True,0.30841490690676954
15,15,250.0,100.0,0.2,34524.0,True,0.312
16,16,250.0,100.0,0.2,1.0,True,0.398776820284508
17,17,250.0,100.0,0.2,43.0,True,0.38246455171149457
18,18,250.0,100.0,0.2,4355.0,True,0.25084058417476746
19,19,250.0,100.0,0.2,6712.0,True,0.29306576782928045
20,20,250.0,100.0,0.2,1647.0,True,0.328643958716071
21,21,250.0,100.0,0.2,2.0,True,0.3977885910415995
22,22,250.0,100.0,0.2,1.0,True,0.39828001168301747
23,23,250.0,100.0,0.2,2.0,True,0.39736288330410763
24,24,250.0,100.0,0.2,17.0,True,0.3966041634202852
25,25,250.0,100.0,0.2,872.0,True,0.32207704243194374
26,26,250.0,100.0,0.2,8.0,True,0.32979002010326985
27,27,250.0,100.0,0.2,103.0,True,0.39055508749549755
28,28,250.0,100.0,0.2,44.0,True,0.3982297044309868
29,29,250.0,100.0,0.2,8743.0,True,0.3468900862861352
30,30,250.0,100.0,0.2,166.0,True,0.3290379709966952
31,31,250.0,100.0,0.2,1616.0,True,0.2586255095707997
32,32,250.0,100.0,0.2,50.0,True,0.39863132820690367
33,33,250.0,100.0,0.2,1624.0,True,0.35378532825072323
34,34,250.0,100.0,0.2,12.0,True,0.3739918056333079
35,35,250.0,100.0,0.2,4151.0,True,0.23035464317700943
36,36,250.0,100.0,0.2,1.0,True,0.3724890612934431
37,37,250.0,100.0,0.2,2554.0,True,0.2469141816494404
38,38,250.0,100.0,0.2,267.0,True,0.28941697378185277
39,39,250.0,100.0,0.2,430.0,True,0.3784451651971698
40,40,250.0,100.0,0.2,9453.0,True,0.3385922351542678
41,41,250.0,100.0,0.2,836.0,True,0.2993602725490192
42,42,250.0,100.0,0.2,31.0,True,0.39524635548256626
43,43,250.0,100.0,0.2,196.0,True,0.35383653236395785
44,44,250.0,100.0,0.2,40.0,True,0.3883815094995816
45,45,250.0,100.0,0.2,772.0,True,0.3585343009622805
46,46,250.0,100.0,0.2,1.0,True,0.3886779259439538
47,47,250.0,100.0,0.2,6.0,True,0.3382223085320849
48,48,250.0,100.0,0.2,167.0,True,0.297733214886968
49,49,250.0,100.0,0.2,2.0,True,0.39935758425894524
50,50,250.0,100.0,0.2,708.0,True,0.30666135623013796
51,51,250.0,100.0,0.2,2.0,True,0.3986726450826362
52,52,250.0,100.0,0.2,1.0,True,0.3966195777283464
53,53,250.0,100.0,0.2,26.0,True,0.3992592028511653
54,54,250.0,100.0,0.2,300.0,True,0.28864452050829253
55,55,250.0,100.0,0.2,711.0,True,0.3773967867447008
56,56,250.0,100.0,0.2,2.0,True,0.39837931270102667
57,57,250.0,100.0,0.2,21.0,True,0.39961807816198114
58,58,250.0,100.0,0.2,3.0,True,0.37520018652888926
59,59,250.0,100.0,0.2,803.0,True,0.3281223214050902
60,60,250.0,100.0,0.2,1563.0,True,0.3139601912672166
61,61,250.0,100.0,0.2,353.0,True,0.2764878556734531
