start_timestep;route;fleet_size;charge_cap;batt_cap;d_spec;SOC_init;incoming;arriving;depart_time;route_dist;dist_km;len;fleet_id
12.0;(13, 20, 25, 29, 30, 54, 58, 59, 71, 73, 77);190.0;250.0;100.0;0.2;1.0;{13: 190.0};{77: 148.0, 29: 34.0, 58: 8.0};{13: {12.0: 1.0, 20.0: 7.0, 24.0: 28.0, 28.0: 14.0, 32.0: 13.0, 36.0: 7.0, 40.0: 12.0, 44.0: 15.0, 48.0: 9.0, 52.0: 19.0, 56.0: 7.0, 60.0: 19.0, 64.0: 7.0, 68.0: 9.0, 72.0: 7.0, 76.0: 7.0, 80.0: 6.0, 84.0: 3.0}};50050.0;50050.0;11;47
12.0;(49, 45, 44, 38, 24, 23, 22, 10, 9);1.0;250.0;100.0;0.2;0.8000000000000003;{49: 1.0};{9: 1.0};{49: {12.0: 1.0}};247.5;247.5;9;48
12.0;(13, 19, 22, 23, 24, 39, 41);3.0;250.0;100.0;0.2;0.9000000000000001;{13: 3.0};{41: 3.0};{13: {12.0: 1.0, 76.0: 1.0, 80.0: 1.0}};577.5;577.5;7;49
12.0;(59, 72, 85, 89);1647.0;250.0;100.0;0.2;1.0;{59: 1647.0};{89: 1647.0};{59: {12.0: 2.0, 16.0: 2.0, 20.0: 23.0, 24.0: 65.0, 28.0: 153.0, 32.0: 151.0, 36.0: 138.0, 40.0: 111.0, 44.0: 114.0, 48.0: 101.0, 52.0: 78.0, 56.0: 93.0, 60.0: 127.0, 64.0: 97.0, 68.0: 118.0, 72.0: 107.0, 76.0: 91.0, 80.0: 45.0, 84.0: 21.0, 88.0: 5.0, 92.0: 5.0}};181170.0;181170.0;4;50
12.0;(26, 25, 21, 22, 23, 24, 39, 41);65.0;250.0;100.0;0.2;1.0;{26: 65.0};{41: 57.0, 22: 8.0};{26: {12.0: 9.0, 20.0: 1.0, 24.0: 2.0, 28.0: 7.0, 32.0: 4.0, 36.0: 5.0, 40.0: 2.0, 48.0: 1.0, 52.0: 5.0, 56.0: 5.0, 60.0: 6.0, 64.0: 5.0, 68.0: 4.0, 72.0: 5.0, 76.0: 3.0, 80.0: 1.0}};13420.0;13420.0;8;51
12.0;(48, 61, 63, 64, 70, 71, 73, 77);353.0;250.0;100.0;0.2;1.0;{48: 353.0};{77: 353.0};{48: {12.0: 1.0, 16.0: 3.0, 20.0: 5.0, 24.0: 19.0, 28.0: 40.0, 32.0: 23.0, 36.0: 28.0, 40.0: 31.0, 44.0: 30.0, 48.0: 20.0, 52.0: 20.0, 56.0: 13.0, 60.0: 33.0, 64.0: 19.0, 68.0: 19.0, 72.0: 19.0, 76.0: 15.0, 80.0: 10.0, 84.0: 3.0, 88.0: 2.0}};77660.0;77660.0;8;52
12.0;(76, 77, 73, 71, 70, 64, 63, 61, 42, 41, 39, 24);376.0;250.0;100.0;0.2;1.0;{76: 376.0};{24: 96.0, 64: 5.0, 42: 275.0};{76: {12.0: 6.0, 24.0: 23.0, 28.0: 36.0, 32.0: 36.0, 36.0: 30.0, 40.0: 25.0, 44.0: 24.0, 48.0: 24.0, 52.0: 25.0, 56.0: 16.0, 60.0: 19.0, 64.0: 29.0, 68.0: 20.0, 72.0: 29.0, 76.0: 16.0, 80.0: 11.0, 84.0: 7.0}};100567.5;100567.5;12;53
12.0;(64, 70, 71, 73, 77);5821.0;250.0;100.0;0.2;1.0;{64: 5821.0};{77: 5821.0};{64: {12.0: 6.0, 16.0: 16.0, 20.0: 90.0, 24.0: 262.0, 28.0: 552.0, 32.0: 534.0, 36.0: 470.0, 40.0: 501.0, 44.0: 414.0, 48.0: 314.0, 52.0: 273.0, 56.0: 307.0, 60.0: 339.0, 64.0: 372.0, 68.0: 401.0, 72.0: 363.0, 76.0: 282.0, 80.0: 186.0, 84.0: 84.0, 88.0: 44.0, 92.0: 11.0}};800387.5;800387.5;5;54
12.0;(76, 77, 78, 82, 83);747.0;250.0;100.0;0.2;1.0;{76: 747.0};{83: 747.0};{76: {12.0: 1.0, 16.0: 1.0, 20.0: 6.0, 24.0: 31.0, 28.0: 81.0, 32.0: 67.0, 36.0: 65.0, 40.0: 55.0, 44.0: 46.0, 48.0: 40.0, 52.0: 42.0, 56.0: 41.0, 60.0: 42.0, 64.0: 50.0, 68.0: 58.0, 72.0: 46.0, 76.0: 44.0, 80.0: 18.0, 84.0: 9.0, 88.0: 2.0, 92.0: 2.0}};102712.5;102712.5;5;55
12.0;(30, 54, 58, 59, 70, 64);139.0;250.0;100.0;0.2;1.0;{30: 139.0};{64: 139.0};{30: {12.0: 1.0, 32.0: 25.0, 48.0: 16.0, 52.0: 20.0, 56.0: 11.0, 60.0: 15.0, 68.0: 20.0, 72.0: 16.0, 80.0: 12.0, 84.0: 1.0, 88.0: 2.0}};22935.0;22935.0;6;56
12.0;(56, 54, 53, 52);3896.0;250.0;100.0;0.2;1.0;{56: 3896.0};{52: 3896.0};{56: {12.0: 4.0, 16.0: 10.0, 20.0: 55.0, 24.0: 188.0, 28.0: 392.0, 32.0: 364.0, 36.0: 279.0, 40.0: 322.0, 44.0: 232.0, 48.0: 231.0, 52.0: 223.0, 56.0: 203.0, 60.0: 241.0, 64.0: 263.0, 68.0: 269.0, 72.0: 224.0, 76.0: 186.0, 80.0: 120.0, 84.0: 49.0, 88.0: 28.0, 92.0: 13.0}};428560.0;428560.0;4;57
12.0;(76, 77, 73, 71, 59, 58, 54, 30, 29, 26);25.0;250.0;100.0;0.2;0.8999999999999999;{76: 25.0};{26: 3.0, 30: 1.0, 59: 21.0};{76: {12.0: 23.0, 92.0: 2.0}};3932.5;3932.5;10;58
12.0;(56, 54, 30, 29, 25, 20, 13);12.0;250.0;100.0;0.2;1.0;{56: 12.0};{13: 12.0};{56: {12.0: 1.0, 24.0: 2.0, 48.0: 1.0, 52.0: 1.0, 56.0: 2.0, 64.0: 3.0, 72.0: 2.0}};2310.0;2310.0;7;59
12.0;(66, 81, 74, 70, 71, 73, 77);4353.0;250.0;100.0;0.2;0.9000000000000001;{66: 4353.0};{77: 4353.0};{66: {12.0: 2.0, 16.0: 16.0, 20.0: 71.0, 24.0: 208.0, 28.0: 377.0, 32.0: 414.0, 36.0: 330.0, 40.0: 342.0, 44.0: 320.0, 48.0: 246.0, 52.0: 213.0, 56.0: 245.0, 60.0: 266.0, 64.0: 284.0, 68.0: 296.0, 72.0: 270.0, 76.0: 196.0, 80.0: 146.0, 84.0: 73.0, 88.0: 30.0, 92.0: 8.0}};837952.5;837952.5;7;60
12.0;(58, 54, 53, 52);302.0;250.0;100.0;0.2;1.0;{58: 302.0};{52: 302.0};{58: {12.0: 1.0, 16.0: 1.0, 20.0: 3.0, 24.0: 11.0, 28.0: 26.0, 32.0: 35.0, 36.0: 25.0, 40.0: 27.0, 44.0: 24.0, 48.0: 20.0, 52.0: 6.0, 56.0: 14.0, 60.0: 18.0, 64.0: 25.0, 68.0: 19.0, 72.0: 17.0, 76.0: 16.0, 80.0: 7.0, 84.0: 4.0, 88.0: 3.0}};33220.0;33220.0;4;61
12.0;(44, 38, 24, 23, 22, 10, 9);32.0;250.0;100.0;0.2;0.9000000000000001;{44: 32.0};{9: 20.0, 10: 12.0};{44: {12.0: 1.0, 20.0: 2.0, 36.0: 14.0, 60.0: 10.0, 84.0: 4.0, 88.0: 1.0}};5830.0;5830.0;7;62
12.0;(76, 77, 73, 71, 59, 58, 56);2552.0;250.0;100.0;0.2;1.0;{76: 2552.0};{56: 2552.0};{76: {12.0: 1.0, 16.0: 6.0, 20.0: 38.0, 24.0: 119.0, 28.0: 237.0, 32.0: 275.0, 36.0: 210.0, 40.0: 205.0, 44.0: 183.0, 48.0: 138.0, 52.0: 133.0, 56.0: 149.0, 60.0: 128.0, 64.0: 157.0, 68.0: 149.0, 72.0: 157.0, 76.0: 130.0, 80.0: 81.0, 84.0: 33.0, 88.0: 16.0, 92.0: 7.0}};491260.0;491260.0;7;63
12.0;(44, 43, 41, 42, 61, 63, 64, 70, 71, 73, 78, 82, 83);149.0;250.0;100.0;0.2;1.0;{44: 149.0};{83: 36.0, 63: 113.0};{44: {12.0: 1.0, 20.0: 2.0, 24.0: 9.0, 28.0: 16.0, 32.0: 10.0, 36.0: 12.0, 40.0: 8.0, 44.0: 15.0, 48.0: 10.0, 52.0: 5.0, 56.0: 11.0, 60.0: 8.0, 64.0: 11.0, 72.0: 14.0, 76.0: 9.0, 80.0: 8.0}};31515.0;31515.0;13;64
