start_timestep,route,fleet_size,charge_cap,batt_cap,d_spec,SOC_init,fleet_id
11,"(29, 30, 28, 15)",2.0,103.0,107.94,0.26,1.0,0
14,"(29, 30, 28, 15)",1.0,47.0,54.05,0.23,0.9,1
15,"(29, 30, 28, 15)",6.0,47.0,54.05,0.23,0.9,2
16,"(29, 30, 28, 15)",9.0,41.0,68.2,0.22,1.0,3
17,"(29, 30, 28, 15)",6.0,41.0,68.2,0.22,1.0,4
18,"(29, 30, 28, 15)",13.0,110.0,88.16,0.23,1.0,5
19,"(29, 30, 28, 15)",32.0,77.0,88.8,0.24,1.0,6
20,"(29, 30, 28, 15)",32.0,103.0,107.94,0.26,1.0,7
21,"(29, 30, 28, 15)",41.0,34.0,42.5,0.25,0.9,8
22,"(29, 30, 28, 15)",55.0,110.0,88.16,0.23,1.0,9
23,"(29, 30, 28, 15)",82.0,47.0,54.05,0.23,0.9,10
24,"(29, 30, 28, 15)",104.0,41.0,68.2,0.22,1.0,11
25,"(29, 30, 28, 15)",116.0,114.0,82.08,0.29,1.0,12
26,"(29, 30, 28, 15)",131.0,41.0,68.2,0.22,1.0,13
27,"(29, 30, 28, 15)",144.0,30.0,45.72,0.22,0.9,14
28,"(29, 30, 28, 15)",147.0,39.0,45.03,0.24,0.9,15
29,"(29, 30, 28, 15)",154.0,34.0,42.5,0.25,0.9,16
30,"(29, 30, 28, 15)",159.0,47.0,54.05,0.23,0.9,17
31,"(29, 30, 28, 15)",145.0,77.0,88.8,0.24,1.0,18
32,"(29, 30, 28, 15)",133.0,47.0,54.05,0.23,0.9,19
33,"(29, 30, 28, 15)",117.0,110.0,88.16,0.23,1.0,20
34,"(29, 30, 28, 15)",111.0,77.0,88.8,0.24,1.0,21
35,"(29, 30, 28, 15)",116.0,64.0,110.6,0.28,1.0,22
36,"(29, 30, 28, 15)",125.0,67.0,53.11,0.23,0.9,23
37,"(29, 30, 28, 15)",114.0,67.0,53.11,0.23,0.9,24
38,"(29, 30, 28, 15)",117.0,110.0,88.16,0.23,1.0,25
39,"(29, 30, 28, 15)",112.0,114.0,82.08,0.29,1.0,26
40,"(29, 30, 28, 15)",129.0,34.0,42.5,0.25,0.9,27
41,"(29, 30, 28, 15)",91.0,114.0,82.08,0.29,1.0,28
42,"(29, 30, 28, 15)",99.0,64.0,110.6,0.28,1.0,29
43,"(29, 30, 28, 15)",99.0,110.0,88.16,0.23,1.0,30
44,"(29, 30, 28, 15)",95.0,114.0,82.08,0.29,1.0,31
45,"(29, 30, 28, 15)",90.0,85.0,81.2,0.23,1.0,32
46,"(29, 30, 28, 15)",89.0,110.0,88.16,0.23,1.0,33
47,"(29, 30, 28, 15)",74.0,103.0,108.0,0.27,1.0,34
48,"(29, 30, 28, 15)",80.0,77.0,88.8,0.24,1.0,35
49,"(29, 30, 28, 15)",74.0,85.0,81.2,0.23,1.0,36
50,"(29, 30, 28, 15)",80.0,78.0,64.12,0.23,1.0,37
51,"(29, 30, 28, 15)",85.0,110.0,88.16,0.23,1.0,38
52,"(29, 30, 28, 15)",86.0,110.0,88.16,0.23,1.0,39
53,"(29, 30, 28, 15)",82.0,77.0,88.8,0.24,1.0,40
54,"(29, 30, 28, 15)",67.0,110.0,88.16,0.23,1.0,41
55,"(29, 30, 28, 15)",101.0,47.0,54.05,0.23,0.9,42
56,"(29, 30, 28, 15)",94.0,77.0,88.8,0.24,1.0,43
57,"(29, 30, 28, 15)",88.0,41.0,68.2,0.22,1.0,44
58,"(29, 30, 28, 15)",88.0,110.0,88.16,0.23,1.0,45
59,"(29, 30, 28, 15)",96.0,110.0,88.16,0.23,1.0,46
60,"(29, 30, 28, 15)",81.0,110.0,88.16,0.23,1.0,47
61,"(29, 30, 28, 15)",84.0,85.0,81.2,0.23,1.0,48
62,"(29, 30, 28, 15)",100.0,41.0,68.2,0.22,1.0,49
63,"(29, 30, 28, 15)",104.0,108.0,103.09,0.24,1.0,50
64,"(29, 30, 28, 15)",107.0,36.0,5.47,0.02,1.0,51
65,"(29, 30, 28, 15)",88.0,110.0,88.16,0.23,1.0,52
66,"(29, 30, 28, 15)",83.0,114.0,82.08,0.29,1.0,53
67,"(29, 30, 28, 15)",95.0,110.0,88.16,0.23,1.0,54
68,"(29, 30, 28, 15)",84.0,114.0,82.08,0.29,1.0,55
69,"(29, 30, 28, 15)",77.0,47.0,54.05,0.23,0.9,56
70,"(29, 30, 28, 15)",79.0,36.0,5.47,0.02,1.0,57
71,"(29, 30, 28, 15)",83.0,47.0,54.05,0.23,0.9,58
72,"(29, 30, 28, 15)",81.0,103.0,108.0,0.27,1.0,59
73,"(29, 30, 28, 15)",63.0,78.0,64.12,0.23,1.0,60
74,"(29, 30, 28, 15)",55.0,78.0,64.12,0.23,1.0,61
75,"(29, 30, 28, 15)",53.0,103.0,108.0,0.27,1.0,62
76,"(29, 30, 28, 15)",45.0,67.0,53.11,0.23,0.9,63
77,"(29, 30, 28, 15)",45.0,77.0,88.8,0.24,1.0,64
78,"(29, 30, 28, 15)",35.0,103.0,108.0,0.27,1.0,65
79,"(29, 30, 28, 15)",32.0,77.0,88.8,0.24,1.0,66
80,"(29, 30, 28, 15)",32.0,39.0,45.03,0.24,0.9,67
81,"(29, 30, 28, 15)",19.0,103.0,107.94,0.26,1.0,68
82,"(29, 30, 28, 15)",10.0,110.0,88.16,0.23,1.0,69
83,"(29, 30, 28, 15)",13.0,77.0,88.8,0.24,1.0,70
84,"(29, 30, 28, 15)",11.0,67.0,53.11,0.23,0.9,71
85,"(29, 30, 28, 15)",7.0,108.0,103.09,0.24,1.0,72
86,"(29, 30, 28, 15)",6.0,64.0,110.6,0.28,1.0,73
87,"(29, 30, 28, 15)",5.0,110.0,88.16,0.23,1.0,74
88,"(29, 30, 28, 15)",9.0,47.0,54.05,0.23,0.9,75
89,"(29, 30, 28, 15)",6.0,47.0,54.05,0.23,0.9,76
90,"(29, 30, 28, 15)",4.0,41.0,68.2,0.22,1.0,77
91,"(29, 30, 28, 15)",3.0,41.0,68.2,0.22,1.0,78
92,"(29, 30, 28, 15)",1.0,85.0,81.2,0.23,1.0,79
16,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",2.0,41.0,68.2,0.22,1.0,80
17,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",4.0,40.0,51.98,0.23,0.9,81
18,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",5.0,110.0,88.16,0.23,1.0,82
19,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",9.0,110.0,88.16,0.23,1.0,83
20,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",8.0,114.0,82.08,0.29,1.0,84
21,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",16.0,110.0,88.16,0.23,1.0,85
22,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",13.0,85.0,81.2,0.23,1.0,86
23,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",26.0,114.0,82.08,0.29,1.0,87
24,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",26.0,114.0,82.08,0.29,1.0,88
25,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",35.0,110.0,88.16,0.23,1.0,89
26,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",38.0,85.0,81.2,0.23,1.0,90
27,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",34.0,64.0,110.6,0.28,1.0,91
28,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",44.0,110.0,88.16,0.23,1.0,92
29,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",56.0,110.0,88.16,0.23,1.0,93
30,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",38.0,77.0,88.8,0.24,1.0,94
31,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",34.0,41.0,68.2,0.22,1.0,95
32,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",27.0,110.0,88.16,0.23,1.0,96
33,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",32.0,67.0,53.11,0.23,0.9,97
34,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",40.0,103.0,108.0,0.27,1.0,98
35,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",26.0,41.0,68.2,0.22,1.0,99
36,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",37.0,103.0,108.0,0.27,1.0,100
37,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",35.0,108.0,103.09,0.24,1.0,101
38,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",24.0,114.0,82.08,0.29,1.0,102
39,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",24.0,41.0,68.2,0.22,1.0,103
40,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",31.0,47.0,54.05,0.23,0.9,104
41,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",28.0,41.0,68.2,0.22,1.0,105
42,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",26.0,114.0,82.08,0.29,1.0,106
43,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",19.0,110.0,88.16,0.23,1.0,107
44,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",30.0,114.0,82.08,0.29,1.0,108
45,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",21.0,110.0,88.16,0.23,1.0,109
46,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",21.0,36.0,5.47,0.02,1.0,110
47,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",11.0,77.0,88.8,0.24,1.0,111
48,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",21.0,40.0,51.98,0.23,0.9,112
49,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",23.0,39.0,45.03,0.24,0.9,113
50,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",16.0,40.0,51.98,0.23,0.9,114
51,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",16.0,110.0,129.92,0.23,1.0,115
52,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",29.0,41.0,68.2,0.22,1.0,116
53,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",28.0,77.0,88.8,0.24,1.0,117
54,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",23.0,47.0,54.05,0.23,0.9,118
55,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",12.0,67.0,53.11,0.23,0.9,119
56,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",24.0,41.0,68.2,0.22,1.0,120
57,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",32.0,47.0,54.05,0.23,0.9,121
58,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",27.0,103.0,107.94,0.26,1.0,122
59,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",25.0,30.0,45.72,0.22,0.9,123
60,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",18.0,110.0,88.16,0.23,1.0,124
61,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",21.0,110.0,88.16,0.23,1.0,125
62,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",37.0,85.0,81.2,0.23,1.0,126
63,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",37.0,77.0,88.8,0.24,1.0,127
64,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",22.0,77.0,88.8,0.24,1.0,128
65,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",28.0,110.0,88.16,0.23,1.0,129
66,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",36.0,77.0,88.8,0.24,1.0,130
67,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",27.0,110.0,88.16,0.23,1.0,131
68,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",29.0,110.0,88.16,0.23,1.0,132
69,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",21.0,41.0,68.2,0.22,1.0,133
70,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",27.0,47.0,54.05,0.23,0.9,134
71,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",28.0,108.0,103.09,0.24,1.0,135
72,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",17.0,108.0,103.09,0.24,1.0,136
73,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",14.0,103.0,108.0,0.27,1.0,137
74,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",17.0,41.0,68.2,0.22,1.0,138
75,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",12.0,47.0,54.05,0.23,0.9,139
76,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",21.0,85.0,81.2,0.23,1.0,140
77,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",13.0,103.0,107.94,0.26,1.0,141
78,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",11.0,103.0,108.0,0.27,1.0,142
79,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",9.0,110.0,88.16,0.23,1.0,143
80,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",8.0,110.0,88.16,0.23,1.0,144
81,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",4.0,103.0,107.94,0.26,1.0,145
82,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",3.0,108.0,103.09,0.24,1.0,146
83,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",3.0,103.0,108.0,0.27,1.0,147
84,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",3.0,47.0,54.05,0.23,0.9,148
85,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",3.0,110.0,88.16,0.23,1.0,149
86,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",1.0,103.0,108.0,0.27,1.0,150
87,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",2.0,110.0,88.16,0.23,1.0,151
88,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",3.0,85.0,81.2,0.23,1.0,152
90,"(29, 30, 28, 15, 14, 13, 12, 11, 1, 2, 3, 4, 5)",1.0,77.0,88.8,0.24,1.0,153
7,"(30, 29, 28, 25, 17, 18)",1.0,85.0,81.2,0.23,0.9,154
14,"(30, 29, 28, 25, 17, 18)",1.0,30.0,45.72,0.22,0.8,155
15,"(30, 29, 28, 25, 17, 18)",4.0,85.0,81.2,0.23,0.9,156
16,"(30, 29, 28, 25, 17, 18)",3.0,110.0,88.16,0.23,0.9,157
17,"(30, 29, 28, 25, 17, 18)",1.0,40.0,51.98,0.23,0.8,158
18,"(30, 29, 28, 25, 17, 18)",6.0,110.0,88.16,0.23,0.9,159
19,"(30, 29, 28, 25, 17, 18)",13.0,41.0,68.2,0.22,0.9,160
20,"(30, 29, 28, 25, 17, 18)",10.0,77.0,88.8,0.24,0.9,161
21,"(30, 29, 28, 25, 17, 18)",20.0,34.0,42.5,0.25,0.8,162
22,"(30, 29, 28, 25, 17, 18)",34.0,36.0,5.47,0.02,0.8,163
23,"(30, 29, 28, 25, 17, 18)",29.0,110.0,129.92,0.23,1.0,164
24,"(30, 29, 28, 25, 17, 18)",72.0,114.0,82.08,0.29,0.9,165
25,"(30, 29, 28, 25, 17, 18)",70.0,110.0,88.16,0.23,0.9,166
26,"(30, 29, 28, 25, 17, 18)",82.0,85.0,81.2,0.23,0.9,167
27,"(30, 29, 28, 25, 17, 18)",96.0,67.0,53.11,0.23,0.8,168
28,"(30, 29, 28, 25, 17, 18)",77.0,64.0,110.6,0.28,0.9,169
29,"(30, 29, 28, 25, 17, 18)",82.0,64.0,110.6,0.28,0.9,170
30,"(30, 29, 28, 25, 17, 18)",90.0,110.0,88.16,0.23,0.9,171
31,"(30, 29, 28, 25, 17, 18)",72.0,67.0,53.11,0.23,0.8,172
32,"(30, 29, 28, 25, 17, 18)",65.0,103.0,107.94,0.26,0.9,173
33,"(30, 29, 28, 25, 17, 18)",66.0,103.0,107.94,0.26,0.9,174
34,"(30, 29, 28, 25, 17, 18)",59.0,30.0,45.72,0.22,0.8,175
35,"(30, 29, 28, 25, 17, 18)",80.0,39.0,45.03,0.24,0.8,176
36,"(30, 29, 28, 25, 17, 18)",62.0,110.0,88.16,0.23,0.9,177
37,"(30, 29, 28, 25, 17, 18)",65.0,77.0,88.8,0.24,0.9,178
38,"(30, 29, 28, 25, 17, 18)",70.0,110.0,88.16,0.23,0.9,179
39,"(30, 29, 28, 25, 17, 18)",57.0,110.0,88.16,0.23,0.9,180
40,"(30, 29, 28, 25, 17, 18)",49.0,110.0,88.16,0.23,0.9,181
41,"(30, 29, 28, 25, 17, 18)",50.0,103.0,107.94,0.26,0.9,182
42,"(30, 29, 28, 25, 17, 18)",43.0,114.0,82.08,0.29,0.9,183
43,"(30, 29, 28, 25, 17, 18)",47.0,110.0,88.16,0.23,0.9,184
44,"(30, 29, 28, 25, 17, 18)",50.0,103.0,107.94,0.26,0.9,185
45,"(30, 29, 28, 25, 17, 18)",42.0,110.0,129.92,0.23,1.0,186
46,"(30, 29, 28, 25, 17, 18)",37.0,39.0,45.03,0.24,0.8,187
47,"(30, 29, 28, 25, 17, 18)",52.0,103.0,107.94,0.26,0.9,188
48,"(30, 29, 28, 25, 17, 18)",30.0,110.0,88.16,0.23,0.9,189
49,"(30, 29, 28, 25, 17, 18)",37.0,110.0,88.16,0.23,0.9,190
50,"(30, 29, 28, 25, 17, 18)",40.0,103.0,108.0,0.27,0.9,191
51,"(30, 29, 28, 25, 17, 18)",33.0,41.0,68.2,0.22,0.9,192
52,"(30, 29, 28, 25, 17, 18)",52.0,103.0,108.0,0.27,0.9,193
53,"(30, 29, 28, 25, 17, 18)",45.0,110.0,88.16,0.23,0.9,194
54,"(30, 29, 28, 25, 17, 18)",44.0,78.0,64.12,0.23,0.9,195
55,"(30, 29, 28, 25, 17, 18)",39.0,110.0,88.16,0.23,0.9,196
56,"(30, 29, 28, 25, 17, 18)",48.0,39.0,45.03,0.24,0.8,197
57,"(30, 29, 28, 25, 17, 18)",43.0,110.0,88.16,0.23,0.9,198
58,"(30, 29, 28, 25, 17, 18)",56.0,110.0,88.16,0.23,0.9,199
59,"(30, 29, 28, 25, 17, 18)",53.0,85.0,81.2,0.23,0.9,200
60,"(30, 29, 28, 25, 17, 18)",56.0,103.0,108.0,0.27,0.9,201
61,"(30, 29, 28, 25, 17, 18)",61.0,110.0,88.16,0.23,0.9,202
62,"(30, 29, 28, 25, 17, 18)",54.0,110.0,88.16,0.23,0.9,203
63,"(30, 29, 28, 25, 17, 18)",51.0,114.0,82.08,0.29,0.9,204
64,"(30, 29, 28, 25, 17, 18)",54.0,103.0,107.94,0.26,0.9,205
65,"(30, 29, 28, 25, 17, 18)",46.0,85.0,81.2,0.23,0.9,206
66,"(30, 29, 28, 25, 17, 18)",44.0,47.0,54.05,0.23,0.8,207
67,"(30, 29, 28, 25, 17, 18)",53.0,114.0,82.08,0.29,0.9,208
68,"(30, 29, 28, 25, 17, 18)",39.0,41.0,68.2,0.22,0.9,209
69,"(30, 29, 28, 25, 17, 18)",46.0,41.0,68.2,0.22,0.9,210
70,"(30, 29, 28, 25, 17, 18)",45.0,77.0,88.8,0.24,0.9,211
71,"(30, 29, 28, 25, 17, 18)",45.0,41.0,68.2,0.22,0.9,212
72,"(30, 29, 28, 25, 17, 18)",43.0,41.0,68.2,0.22,0.9,213
73,"(30, 29, 28, 25, 17, 18)",30.0,108.0,103.09,0.24,0.9,214
74,"(30, 29, 28, 25, 17, 18)",37.0,110.0,88.16,0.23,0.9,215
75,"(30, 29, 28, 25, 17, 18)",28.0,110.0,88.16,0.23,0.9,216
76,"(30, 29, 28, 25, 17, 18)",37.0,47.0,54.05,0.23,0.8,217
77,"(30, 29, 28, 25, 17, 18)",22.0,114.0,82.08,0.29,0.9,218
78,"(30, 29, 28, 25, 17, 18)",20.0,41.0,68.2,0.22,0.9,219
79,"(30, 29, 28, 25, 17, 18)",16.0,41.0,68.2,0.22,0.9,220
80,"(30, 29, 28, 25, 17, 18)",16.0,41.0,68.2,0.22,0.9,221
81,"(30, 29, 28, 25, 17, 18)",14.0,41.0,68.2,0.22,0.9,222
82,"(30, 29, 28, 25, 17, 18)",7.0,40.0,51.98,0.23,0.8,223
83,"(30, 29, 28, 25, 17, 18)",9.0,30.0,45.72,0.22,0.8,224
84,"(30, 29, 28, 25, 17, 18)",6.0,77.0,88.8,0.24,0.9,225
85,"(30, 29, 28, 25, 17, 18)",3.0,64.0,110.6,0.28,0.9,226
86,"(30, 29, 28, 25, 17, 18)",4.0,30.0,45.72,0.22,0.8,227
87,"(30, 29, 28, 25, 17, 18)",4.0,47.0,54.05,0.23,0.8,228
88,"(30, 29, 28, 25, 17, 18)",1.0,110.0,88.16,0.23,0.9,229
89,"(30, 29, 28, 25, 17, 18)",1.0,77.0,88.8,0.24,0.9,230
91,"(30, 29, 28, 25, 17, 18)",1.0,64.0,110.6,0.28,0.9,231
92,"(30, 29, 28, 25, 17, 18)",2.0,85.0,81.2,0.23,0.9,232
10,"(30, 29, 28, 15, 12, 13, 14)",1.0,110.0,88.16,0.23,0.9,233
14,"(30, 29, 28, 15, 12, 13, 14)",1.0,103.0,107.94,0.26,0.9,234
15,"(30, 29, 28, 15, 12, 13, 14)",2.0,110.0,88.16,0.23,0.9,235
16,"(30, 29, 28, 15, 12, 13, 14)",1.0,110.0,88.16,0.23,0.9,236
17,"(30, 29, 28, 15, 12, 13, 14)",7.0,110.0,88.16,0.23,0.9,237
18,"(30, 29, 28, 15, 12, 13, 14)",4.0,103.0,108.0,0.27,0.9,238
19,"(30, 29, 28, 15, 12, 13, 14)",10.0,64.0,110.6,0.28,0.9,239
20,"(30, 29, 28, 15, 12, 13, 14)",14.0,108.0,103.09,0.24,0.9,240
21,"(30, 29, 28, 15, 12, 13, 14)",26.0,110.0,88.16,0.23,0.9,241
22,"(30, 29, 28, 15, 12, 13, 14)",20.0,110.0,88.16,0.23,0.9,242
23,"(30, 29, 28, 15, 12, 13, 14)",25.0,110.0,88.16,0.23,0.9,243
24,"(30, 29, 28, 15, 12, 13, 14)",41.0,64.0,110.6,0.28,0.9,244
25,"(30, 29, 28, 15, 12, 13, 14)",52.0,103.0,108.0,0.27,0.9,245
26,"(30, 29, 28, 15, 12, 13, 14)",58.0,103.0,108.0,0.27,0.9,246
27,"(30, 29, 28, 15, 12, 13, 14)",59.0,110.0,88.16,0.23,0.9,247
28,"(30, 29, 28, 15, 12, 13, 14)",60.0,110.0,88.16,0.23,0.9,248
29,"(30, 29, 28, 15, 12, 13, 14)",45.0,110.0,88.16,0.23,0.9,249
30,"(30, 29, 28, 15, 12, 13, 14)",43.0,110.0,129.92,0.23,1.0,250
31,"(30, 29, 28, 15, 12, 13, 14)",48.0,110.0,88.16,0.23,0.9,251
32,"(30, 29, 28, 15, 12, 13, 14)",45.0,103.0,107.94,0.26,0.9,252
33,"(30, 29, 28, 15, 12, 13, 14)",46.0,64.0,110.6,0.28,0.9,253
34,"(30, 29, 28, 15, 12, 13, 14)",48.0,110.0,88.16,0.23,0.9,254
35,"(30, 29, 28, 15, 12, 13, 14)",53.0,110.0,88.16,0.23,0.9,255
36,"(30, 29, 28, 15, 12, 13, 14)",48.0,110.0,88.16,0.23,0.9,256
37,"(30, 29, 28, 15, 12, 13, 14)",51.0,110.0,88.16,0.23,0.9,257
38,"(30, 29, 28, 15, 12, 13, 14)",41.0,108.0,103.09,0.24,0.9,258
39,"(30, 29, 28, 15, 12, 13, 14)",39.0,110.0,88.16,0.23,0.9,259
40,"(30, 29, 28, 15, 12, 13, 14)",43.0,64.0,110.6,0.28,0.9,260
41,"(30, 29, 28, 15, 12, 13, 14)",38.0,110.0,88.16,0.23,0.9,261
42,"(30, 29, 28, 15, 12, 13, 14)",41.0,110.0,88.16,0.23,0.9,262
43,"(30, 29, 28, 15, 12, 13, 14)",33.0,103.0,107.94,0.26,0.9,263
44,"(30, 29, 28, 15, 12, 13, 14)",34.0,64.0,110.6,0.28,0.9,264
45,"(30, 29, 28, 15, 12, 13, 14)",38.0,110.0,88.16,0.23,0.9,265
46,"(30, 29, 28, 15, 12, 13, 14)",20.0,110.0,88.16,0.23,0.9,266
47,"(30, 29, 28, 15, 12, 13, 14)",28.0,110.0,88.16,0.23,0.9,267
48,"(30, 29, 28, 15, 12, 13, 14)",24.0,103.0,107.94,0.26,0.9,268
49,"(30, 29, 28, 15, 12, 13, 14)",23.0,110.0,88.16,0.23,0.9,269
50,"(30, 29, 28, 15, 12, 13, 14)",29.0,103.0,107.94,0.26,0.9,270
51,"(30, 29, 28, 15, 12, 13, 14)",30.0,110.0,88.16,0.23,0.9,271
52,"(30, 29, 28, 15, 12, 13, 14)",36.0,110.0,88.16,0.23,0.9,272
53,"(30, 29, 28, 15, 12, 13, 14)",29.0,103.0,107.94,0.26,0.9,273
54,"(30, 29, 28, 15, 12, 13, 14)",33.0,64.0,110.6,0.28,0.9,274
55,"(30, 29, 28, 15, 12, 13, 14)",35.0,64.0,110.6,0.28,0.9,275
56,"(30, 29, 28, 15, 12, 13, 14)",33.0,64.0,110.6,0.28,0.9,276
57,"(30, 29, 28, 15, 12, 13, 14)",38.0,103.0,108.0,0.27,0.9,277
58,"(30, 29, 28, 15, 12, 13, 14)",37.0,108.0,103.09,0.24,0.9,278
59,"(30, 29, 28, 15, 12, 13, 14)",40.0,110.0,129.92,0.23,1.0,279
60,"(30, 29, 28, 15, 12, 13, 14)",33.0,110.0,88.16,0.23,0.9,280
61,"(30, 29, 28, 15, 12, 13, 14)",32.0,110.0,88.16,0.23,0.9,281
62,"(30, 29, 28, 15, 12, 13, 14)",41.0,103.0,107.94,0.26,0.9,282
63,"(30, 29, 28, 15, 12, 13, 14)",34.0,64.0,110.6,0.28,0.9,283
64,"(30, 29, 28, 15, 12, 13, 14)",27.0,110.0,88.16,0.23,0.9,284
65,"(30, 29, 28, 15, 12, 13, 14)",43.0,110.0,88.16,0.23,0.9,285
66,"(30, 29, 28, 15, 12, 13, 14)",37.0,108.0,103.09,0.24,0.9,286
67,"(30, 29, 28, 15, 12, 13, 14)",43.0,64.0,110.6,0.28,0.9,287
