start_timestep;route;fleet_size;charge_cap;batt_cap;d_spec;SOC_init;incoming;arriving;depart_time;len;fleet_id
36.0;(58, 69, 63, 62, 60, 41, 40, 42, 43);7.0;41.0;55.0;0.236;1.0;{58: 7.0};{43: 7.0};{58: {36.0: 4.0, 52.0: 3.0}};9;857
36.0;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);3.0;41.0;55.0;0.236;1.0;{1: 3.0};{33: 3.0};{1: {36.0: 2.0, 48.0: 1.0}};12;858
36.0;(5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 66, 82);5.0;110.0;60.0;0.209;1.0000000000000002;{5: 5.0};{82: 3.0, 40: 2.0};{5: {36.0: 3.0, 80.0: 2.0}};23;859
36.0;(55, 57, 58, 69, 73, 86);4.0;110.0;60.0;0.209;1.0;{55: 4.0};{86: 4.0};{55: {36.0: 3.0, 52.0: 1.0}};6;860
36.0;(7, 2, 3, 4);2.0;41.0;55.0;0.236;1.0;{7: 2.0};{4: 2.0};{7: {36.0: 1.0, 84.0: 1.0}};4;861
36.0;(36, 38, 42, 43, 44, 33);10.0;41.0;55.0;0.236;1.0;{36: 10.0};{33: 10.0};{36: {36.0: 7.0, 52.0: 3.0}};6;862
36.0;(4, 3, 2, 7);2.0;41.0;55.0;0.236;0.7;{4: 2.0};{7: 2.0};{4: {36.0: 2.0}};4;863
36.0;(33, 45, 46, 47, 60, 64);1.0;110.0;60.0;0.209;1.0;{33: 1.0};{64: 1.0};{33: {36.0: 1.0}};6;864
36.0;(5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);6.0;110.0;60.0;0.209;1.0;{5: 6.0};{45: 5.0, 8: 1.0};{5: {36.0: 3.0, 44.0: 3.0}};15;865
36.0;(24, 38, 40, 41, 60, 64);2.0;41.0;55.0;0.236;1.0;{24: 2.0};{64: 2.0};{24: {36.0: 1.0, 60.0: 1.0}};6;866
36.0;(30, 52, 54, 61, 66, 82);4.0;110.0;60.0;0.209;0.8999999999999999;{30: 4.0};{82: 4.0};{30: {36.0: 1.0, 44.0: 3.0}};6;867
36.0;(33, 44, 43, 42, 38, 36);10.0;41.0;55.0;0.236;1.0;{33: 10.0};{36: 10.0};{33: {36.0: 5.0, 56.0: 5.0}};6;868
36.0;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);4.0;41.0;55.0;0.236;0.7;{82: 4.0};{23: 4.0};{82: {36.0: 1.0, 44.0: 3.0}};15;869
36.0;(76, 72, 70, 58);1285.0;110.0;60.0;0.209;0.6;{76: 1285.0};{58: 1285.0};{76: {36.0: 720.0, 48.0: 565.0}};4;870
36.0;(43, 42, 40, 41, 60, 62, 63, 69, 70, 72, 77, 67, 61, 54, 51);4.0;110.0;60.0;0.209;1.0;{43: 4.0};{51: 4.0};{43: {36.0: 1.0, 48.0: 3.0}};15;871
36.0;(43, 42, 40, 41, 60, 62);4.0;41.0;55.0;0.236;0.5;{43: 4.0};{62: 4.0};{43: {36.0: 4.0}};6;872
36.0;(24, 38, 42, 43, 44, 45);2.0;110.0;60.0;0.209;0.7;{24: 2.0};{45: 1.0, 43: 1.0};{24: {36.0: 2.0}};6;873
36.0;(12, 19, 9, 8, 7, 2);3.0;41.0;55.0;0.236;1.0;{12: 3.0};{2: 3.0};{12: {36.0: 1.0, 48.0: 2.0}};6;874
36.0;(8, 9, 19, 12, 11);292.0;110.0;60.0;0.209;0.7000000000000002;{8: 292.0};{11: 178.0, 12: 114.0};{8: {36.0: 152.0, 44.0: 140.0}};5;875
36.0;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);8.0;110.0;60.0;0.209;0.7;{14: 8.0};{45: 5.0, 43: 3.0};{14: {36.0: 5.0, 52.0: 3.0}};17;876
36.0;(9, 21, 25, 29);5.0;110.0;60.0;0.209;0.7;{9: 5.0};{29: 5.0};{9: {36.0: 3.0, 60.0: 2.0}};4;877
36.0;(27, 26, 25, 20, 12, 11);25.0;110.0;60.0;0.209;0.8999999999999999;{27: 25.0};{11: 11.0, 12: 14.0};{27: {36.0: 16.0, 48.0: 9.0}};6;878
