start_timestep;route;fleet_size;charge_cap;batt_cap;d_spec;SOC_init;incoming;arriving;depart_time;len;fleet_id
20.0;(1, 7, 8, 9, 21, 25, 26, 27);10.0;110.0;60.0;0.16;0.6000000000000001;{1: 10.0};{27: 10.0};{1: {20.0: 1.0, 28.0: 9.0}};8;123
20.0;(63, 69, 58, 57, 55);37.0;41.0;55.0;0.182;1.1;{63: 37.0};{55: 37.0};{63: {20.0: 1.0, 48.0: 36.0}};5;124
20.0;(86, 73, 63, 62, 64);43.0;41.0;55.0;0.182;0.6;{86: 43.0};{64: 43.0};{86: {20.0: 3.0, 32.0: 40.0}};5;125
20.0;(36, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 14);5.0;110.0;60.0;0.16;0.7999999999999999;{36: 5.0};{14: 5.0};{36: {20.0: 1.0, 32.0: 4.0}};13;126
20.0;(33, 44, 43, 42, 40);3.0;110.0;60.0;0.16;0.7000000000000002;{33: 3.0};{40: 3.0};{33: {20.0: 1.0, 28.0: 2.0}};5;127
20.0;(29, 25, 21, 22, 23);71.0;110.0;60.0;0.16;1.0;{29: 71.0};{23: 67.0, 22: 4.0};{29: {20.0: 6.0, 36.0: 65.0}};5;128
20.0;(43, 42, 38, 24, 23, 22, 21, 25, 26);9.0;110.0;60.0;0.16;0.7;{43: 9.0};{26: 9.0};{43: {20.0: 2.0, 28.0: 7.0}};9;129
20.0;(63, 69, 70, 72, 76);124.0;41.0;55.0;0.182;0.6;{63: 124.0};{76: 124.0};{63: {20.0: 12.0, 28.0: 112.0}};5;130
20.0;(57, 53, 52, 51);6.0;41.0;55.0;0.182;1.0000000000000002;{57: 6.0};{51: 6.0};{57: {20.0: 1.0, 40.0: 5.0}};4;131
20.0;(58, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 14);3.0;110.0;60.0;0.16;0.8999999999999999;{58: 3.0};{14: 3.0};{58: {20.0: 1.0, 60.0: 2.0}};20;132
20.0;(22, 21, 25, 26, 27);21.0;41.0;55.0;0.182;1.0;{22: 21.0};{27: 5.0, 26: 16.0};{22: {20.0: 17.0, 36.0: 4.0}};5;133
20.0;(33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);2.0;41.0;55.0;0.182;0.7;{33: 2.0};{26: 2.0};{33: {20.0: 1.0, 28.0: 1.0}};11;134
20.0;(32, 33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);13.0;110.0;60.0;0.16;0.7999999999999999;{32: 13.0};{15: 12.0, 5: 1.0};{32: {20.0: 2.0, 36.0: 11.0}};18;135
20.0;(36, 38, 40, 41, 60, 62, 63, 69, 58);1.0;41.0;55.0;0.182;1.0;{36: 1.0};{58: 1.0};{36: {20.0: 1.0}};9;136
20.0;(76, 77, 67, 61, 54, 51);37.0;110.0;60.0;0.16;0.8000000000000003;{76: 37.0};{51: 37.0};{76: {20.0: 6.0, 32.0: 31.0}};6;137
20.0;(55, 57, 58, 69, 63);51.0;110.0;60.0;0.16;1.1;{55: 51.0};{63: 51.0};{55: {20.0: 6.0, 36.0: 45.0}};5;138
20.0;(43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);22.0;110.0;60.0;0.16;0.7999999999999999;{43: 22.0};{15: 22.0};{43: {20.0: 1.0, 36.0: 21.0}};15;139
20.0;(46, 47, 60, 62, 63, 73, 86);14.0;110.0;60.0;0.16;0.8999999999999999;{46: 14.0};{86: 14.0};{46: {20.0: 1.0, 28.0: 13.0}};7;140
20.0;(27, 26, 25, 21, 22);16.0;41.0;55.0;0.182;1.0;{27: 16.0};{22: 16.0};{27: {20.0: 2.0, 36.0: 14.0}};5;141
20.0;(2, 7, 8, 9, 21, 25, 26);2.0;110.0;60.0;0.16;0.9000000000000001;{2: 2.0};{26: 2.0};{2: {20.0: 1.0, 48.0: 1.0}};7;142
20.0;(26, 25, 21, 9);145.0;110.0;60.0;0.16;0.6000000000000001;{26: 145.0};{9: 145.0};{26: {20.0: 8.0, 32.0: 137.0}};4;143
20.0;(1, 7, 8, 9, 21, 25, 26);5.0;41.0;55.0;0.182;0.7;{1: 5.0};{26: 5.0};{1: {20.0: 1.0, 44.0: 4.0}};7;144
20.0;(43, 42, 40, 41, 60, 62, 63, 69, 70, 72, 76);16.0;110.0;60.0;0.16;0.8999999999999999;{43: 16.0};{76: 16.0};{43: {20.0: 1.0, 32.0: 15.0}};11;145
20.0;(55, 53, 52, 51);87.0;110.0;60.0;0.16;0.8000000000000003;{55: 87.0};{51: 87.0};{55: {20.0: 8.0, 28.0: 79.0}};4;146
20.0;(9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);9.0;41.0;55.0;0.182;0.7;{9: 9.0};{76: 9.0};{9: {20.0: 1.0, 44.0: 8.0}};14;147
