start_timestep,route,fleet_size,charge_cap,batt_cap,d_spec,SOC_init,fleet_id
61,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",65.0,85.0,81.2,0.23,0.9,4586
62,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",53.0,110.0,88.16,0.23,0.9,4587
63,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",45.0,114.0,82.08,0.29,0.9,4588
64,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",53.0,103.0,107.94,0.26,0.9,4589
65,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",46.0,85.0,81.2,0.23,0.9,4590
66,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",49.0,77.0,88.8,0.24,0.9,4591
67,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",53.0,114.0,82.08,0.29,0.9,4592
68,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",58.0,114.0,82.08,0.29,0.9,4593
69,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",50.0,103.0,107.94,0.26,0.9,4594
70,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",50.0,110.0,88.16,0.23,0.9,4595
71,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",46.0,41.0,68.2,0.22,0.9,4596
72,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",53.0,110.0,88.16,0.23,0.9,4597
73,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",44.0,114.0,82.08,0.29,0.9,4598
74,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",54.0,41.0,68.2,0.22,0.9,4599
75,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",46.0,41.0,68.2,0.22,0.9,4600
76,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",48.0,103.0,107.94,0.26,0.9,4601
77,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",43.0,41.0,68.2,0.22,0.9,4602
78,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",35.0,77.0,88.8,0.24,0.9,4603
79,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",30.0,41.0,68.2,0.22,0.9,4604
80,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",35.0,85.0,81.2,0.23,0.9,4605
81,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",21.0,85.0,81.2,0.23,0.9,4606
82,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",22.0,110.0,88.16,0.23,0.9,4607
83,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",14.0,41.0,68.2,0.22,0.9,4608
84,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",14.0,108.0,103.09,0.24,0.9,4609
85,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",9.0,114.0,82.08,0.29,0.9,4610
86,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",11.0,41.0,68.2,0.22,0.9,4611
87,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",8.0,77.0,88.8,0.24,0.9,4612
88,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",6.0,110.0,88.16,0.23,0.9,4613
89,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",6.0,110.0,88.16,0.23,0.9,4614
90,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",5.0,41.0,68.2,0.22,0.9,4615
91,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",1.0,108.0,103.09,0.24,0.9,4616
92,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",1.0,110.0,88.16,0.23,0.9,4617
93,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",1.0,103.0,107.94,0.26,0.9,4618
94,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",4.0,108.0,103.09,0.24,0.9,4619
95,"(84, 86, 87, 88, 100, 94, 93, 91, 61, 62, 63, 60, 64, 65, 66)",1.0,64.0,110.6,0.28,0.9,4620
15,"(84, 81, 43, 42, 41, 40, 39, 35)",1.0,114.0,82.08,0.29,0.9,4621
16,"(84, 81, 43, 42, 41, 40, 39, 35)",1.0,110.0,88.16,0.23,0.9,4622
17,"(84, 81, 43, 42, 41, 40, 39, 35)",1.0,108.0,103.09,0.24,0.9,4623
19,"(84, 81, 43, 42, 41, 40, 39, 35)",4.0,110.0,88.16,0.23,0.9,4624
20,"(84, 81, 43, 42, 41, 40, 39, 35)",2.0,110.0,88.16,0.23,0.9,4625
21,"(84, 81, 43, 42, 41, 40, 39, 35)",8.0,41.0,68.2,0.22,0.9,4626
22,"(84, 81, 43, 42, 41, 40, 39, 35)",11.0,110.0,88.16,0.23,0.9,4627
23,"(84, 81, 43, 42, 41, 40, 39, 35)",17.0,108.0,103.09,0.24,0.9,4628
24,"(84, 81, 43, 42, 41, 40, 39, 35)",27.0,103.0,107.94,0.26,0.9,4629
25,"(84, 81, 43, 42, 41, 40, 39, 35)",29.0,110.0,88.16,0.23,0.9,4630
26,"(84, 81, 43, 42, 41, 40, 39, 35)",32.0,41.0,68.2,0.22,0.9,4631
27,"(84, 81, 43, 42, 41, 40, 39, 35)",41.0,110.0,88.16,0.23,0.9,4632
28,"(84, 81, 43, 42, 41, 40, 39, 35)",46.0,103.0,107.94,0.26,0.9,4633
29,"(84, 81, 43, 42, 41, 40, 39, 35)",68.0,110.0,88.16,0.23,0.9,4634
30,"(84, 81, 43, 42, 41, 40, 39, 35)",80.0,108.0,103.09,0.24,0.9,4635
31,"(84, 81, 43, 42, 41, 40, 39, 35)",77.0,110.0,88.16,0.23,0.9,4636
32,"(84, 81, 43, 42, 41, 40, 39, 35)",76.0,77.0,88.8,0.24,0.9,4637
33,"(84, 81, 43, 42, 41, 40, 39, 35)",93.0,85.0,81.2,0.23,0.9,4638
34,"(84, 81, 43, 42, 41, 40, 39, 35)",53.0,110.0,88.16,0.23,0.9,4639
35,"(84, 81, 43, 42, 41, 40, 39, 35)",56.0,85.0,81.2,0.23,0.9,4640
36,"(84, 81, 43, 42, 41, 40, 39, 35)",54.0,41.0,68.2,0.22,0.9,4641
37,"(84, 81, 43, 42, 41, 40, 39, 35)",52.0,41.0,68.2,0.22,0.9,4642
38,"(84, 81, 43, 42, 41, 40, 39, 35)",60.0,77.0,88.8,0.24,0.9,4643
39,"(84, 81, 43, 42, 41, 40, 39, 35)",49.0,110.0,88.16,0.23,0.9,4644
40,"(84, 81, 43, 42, 41, 40, 39, 35)",54.0,103.0,107.94,0.26,0.9,4645
41,"(84, 81, 43, 42, 41, 40, 39, 35)",66.0,110.0,88.16,0.23,0.9,4646
42,"(84, 81, 43, 42, 41, 40, 39, 35)",53.0,110.0,88.16,0.23,0.9,4647
43,"(84, 81, 43, 42, 41, 40, 39, 35)",45.0,41.0,68.2,0.22,0.9,4648
44,"(84, 81, 43, 42, 41, 40, 39, 35)",46.0,110.0,88.16,0.23,0.9,4649
45,"(84, 81, 43, 42, 41, 40, 39, 35)",55.0,110.0,88.16,0.23,0.9,4650
46,"(84, 81, 43, 42, 41, 40, 39, 35)",40.0,64.0,110.6,0.28,0.9,4651
47,"(84, 81, 43, 42, 41, 40, 39, 35)",43.0,108.0,103.09,0.24,0.9,4652
48,"(84, 81, 43, 42, 41, 40, 39, 35)",43.0,114.0,82.08,0.29,0.9,4653
49,"(84, 81, 43, 42, 41, 40, 39, 35)",32.0,110.0,88.16,0.23,0.9,4654
50,"(84, 81, 43, 42, 41, 40, 39, 35)",29.0,103.0,107.94,0.26,0.9,4655
51,"(84, 81, 43, 42, 41, 40, 39, 35)",31.0,108.0,103.09,0.24,0.9,4656
52,"(84, 81, 43, 42, 41, 40, 39, 35)",31.0,110.0,88.16,0.23,0.9,4657
53,"(84, 81, 43, 42, 41, 40, 39, 35)",36.0,41.0,68.2,0.22,0.9,4658
54,"(84, 81, 43, 42, 41, 40, 39, 35)",40.0,41.0,68.2,0.22,0.9,4659
55,"(84, 81, 43, 42, 41, 40, 39, 35)",48.0,108.0,103.09,0.24,0.9,4660
56,"(84, 81, 43, 42, 41, 40, 39, 35)",41.0,78.0,64.12,0.23,0.9,4661
57,"(84, 81, 43, 42, 41, 40, 39, 35)",48.0,103.0,108.0,0.27,0.9,4662
58,"(84, 81, 43, 42, 41, 40, 39, 35)",35.0,103.0,108.0,0.27,0.9,4663
59,"(84, 81, 43, 42, 41, 40, 39, 35)",32.0,103.0,107.94,0.26,0.9,4664
60,"(84, 81, 43, 42, 41, 40, 39, 35)",44.0,114.0,82.08,0.29,0.9,4665
61,"(84, 81, 43, 42, 41, 40, 39, 35)",36.0,103.0,108.0,0.27,0.9,4666
62,"(84, 81, 43, 42, 41, 40, 39, 35)",48.0,41.0,68.2,0.22,0.9,4667
63,"(84, 81, 43, 42, 41, 40, 39, 35)",45.0,103.0,107.94,0.26,0.9,4668
64,"(84, 81, 43, 42, 41, 40, 39, 35)",47.0,41.0,68.2,0.22,0.9,4669
65,"(84, 81, 43, 42, 41, 40, 39, 35)",61.0,114.0,82.08,0.29,0.9,4670
66,"(84, 81, 43, 42, 41, 40, 39, 35)",41.0,110.0,88.16,0.23,0.9,4671
67,"(84, 81, 43, 42, 41, 40, 39, 35)",33.0,108.0,103.09,0.24,0.9,4672
68,"(84, 81, 43, 42, 41, 40, 39, 35)",45.0,41.0,68.2,0.22,0.9,4673
69,"(84, 81, 43, 42, 41, 40, 39, 35)",45.0,41.0,68.2,0.22,0.9,4674
70,"(84, 81, 43, 42, 41, 40, 39, 35)",32.0,110.0,88.16,0.23,0.9,4675
71,"(84, 81, 43, 42, 41, 40, 39, 35)",54.0,41.0,68.2,0.22,0.9,4676
72,"(84, 81, 43, 42, 41, 40, 39, 35)",52.0,114.0,82.08,0.29,0.9,4677
73,"(84, 81, 43, 42, 41, 40, 39, 35)",42.0,114.0,82.08,0.29,0.9,4678
74,"(84, 81, 43, 42, 41, 40, 39, 35)",36.0,41.0,68.2,0.22,0.9,4679
75,"(84, 81, 43, 42, 41, 40, 39, 35)",33.0,110.0,88.16,0.23,0.9,4680
76,"(84, 81, 43, 42, 41, 40, 39, 35)",29.0,85.0,81.2,0.23,0.9,4681
77,"(84, 81, 43, 42, 41, 40, 39, 35)",30.0,85.0,81.2,0.23,0.9,4682
78,"(84, 81, 43, 42, 41, 40, 39, 35)",27.0,114.0,82.08,0.29,0.9,4683
79,"(84, 81, 43, 42, 41, 40, 39, 35)",21.0,110.0,88.16,0.23,0.9,4684
80,"(84, 81, 43, 42, 41, 40, 39, 35)",19.0,114.0,82.08,0.29,0.9,4685
81,"(84, 81, 43, 42, 41, 40, 39, 35)",10.0,114.0,82.08,0.29,0.9,4686
82,"(84, 81, 43, 42, 41, 40, 39, 35)",17.0,41.0,68.2,0.22,0.9,4687
83,"(84, 81, 43, 42, 41, 40, 39, 35)",12.0,110.0,88.16,0.23,0.9,4688
84,"(84, 81, 43, 42, 41, 40, 39, 35)",3.0,41.0,68.2,0.22,0.9,4689
85,"(84, 81, 43, 42, 41, 40, 39, 35)",10.0,41.0,68.2,0.22,0.9,4690
86,"(84, 81, 43, 42, 41, 40, 39, 35)",9.0,110.0,88.16,0.23,0.9,4691
87,"(84, 81, 43, 42, 41, 40, 39, 35)",7.0,64.0,110.6,0.28,0.9,4692
88,"(84, 81, 43, 42, 41, 40, 39, 35)",6.0,77.0,88.8,0.24,0.9,4693
89,"(84, 81, 43, 42, 41, 40, 39, 35)",3.0,103.0,107.94,0.26,0.9,4694
90,"(84, 81, 43, 42, 41, 40, 39, 35)",2.0,103.0,108.0,0.27,0.9,4695
91,"(84, 81, 43, 42, 41, 40, 39, 35)",2.0,110.0,88.16,0.23,0.9,4696
92,"(84, 81, 43, 42, 41, 40, 39, 35)",1.0,41.0,68.2,0.22,0.9,4697
93,"(84, 81, 43, 42, 41, 40, 39, 35)",2.0,110.0,88.16,0.23,0.9,4698
94,"(84, 81, 43, 42, 41, 40, 39, 35)",1.0,41.0,68.2,0.22,0.9,4699
95,"(84, 81, 43, 42, 41, 40, 39, 35)",1.0,110.0,88.16,0.23,0.9,4700
15,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",1.0,110.0,88.16,0.23,0.9,4701
16,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",2.0,47.0,54.05,0.23,0.8,4702
17,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",3.0,110.0,88.16,0.23,0.9,4703
18,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",4.0,103.0,108.0,0.27,0.9,4704
19,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",4.0,103.0,108.0,0.27,0.9,4705
20,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",8.0,103.0,107.94,0.26,0.9,4706
21,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",13.0,41.0,68.2,0.22,0.9,4707
22,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",24.0,64.0,110.6,0.28,0.9,4708
23,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",36.0,67.0,53.11,0.23,0.8,4709
24,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",44.0,114.0,82.08,0.29,0.9,4710
25,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",68.0,110.0,88.16,0.23,0.9,4711
26,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",84.0,103.0,108.0,0.27,0.9,4712
27,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",98.0,114.0,82.08,0.29,0.9,4713
28,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",121.0,110.0,129.92,0.23,1.0,4714
29,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",134.0,103.0,107.94,0.26,0.9,4715
30,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",169.0,39.0,45.03,0.24,0.8,4716
31,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",163.0,67.0,53.11,0.23,0.8,4717
32,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",165.0,110.0,88.16,0.23,0.9,4718
33,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",135.0,40.0,51.98,0.23,0.8,4719
34,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",114.0,64.0,110.6,0.28,0.9,4720
35,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",122.0,78.0,64.12,0.23,0.9,4721
36,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",107.0,41.0,68.2,0.22,0.9,4722
37,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",113.0,110.0,88.16,0.23,0.9,4723
38,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",119.0,103.0,108.0,0.27,0.9,4724
39,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",111.0,41.0,68.2,0.22,0.9,4725
40,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",110.0,67.0,53.11,0.23,0.8,4726
41,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",117.0,110.0,88.16,0.23,0.9,4727
42,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",115.0,110.0,88.16,0.23,0.9,4728
43,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",115.0,67.0,53.11,0.23,0.8,4729
44,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",96.0,67.0,53.11,0.23,0.8,4730
45,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",107.0,30.0,45.72,0.22,0.8,4731
46,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",87.0,64.0,110.6,0.28,0.9,4732
47,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",99.0,110.0,88.16,0.23,0.9,4733
48,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",90.0,103.0,108.0,0.27,0.9,4734
49,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",95.0,110.0,88.16,0.23,0.9,4735
50,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",77.0,77.0,88.8,0.24,0.9,4736
51,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",75.0,110.0,88.16,0.23,0.9,4737
52,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",80.0,39.0,45.03,0.24,0.8,4738
53,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",84.0,41.0,68.2,0.22,0.9,4739
54,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",76.0,39.0,45.03,0.24,0.8,4740
55,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",76.0,103.0,107.94,0.26,0.9,4741
56,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",72.0,103.0,108.0,0.27,0.9,4742
57,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",91.0,110.0,88.16,0.23,0.9,4743
58,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",91.0,103.0,107.94,0.26,0.9,4744
59,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",96.0,36.0,5.47,0.02,0.8,4745
60,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",88.0,103.0,107.94,0.26,0.9,4746
61,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",91.0,110.0,88.16,0.23,0.9,4747
62,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",98.0,110.0,88.16,0.23,0.9,4748
63,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",82.0,47.0,54.05,0.23,0.8,4749
64,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",100.0,41.0,68.2,0.22,0.9,4750
65,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",94.0,110.0,88.16,0.23,0.9,4751
66,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",104.0,110.0,88.16,0.23,0.9,4752
67,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",93.0,67.0,53.11,0.23,0.8,4753
68,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",104.0,41.0,68.2,0.22,0.9,4754
69,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",88.0,41.0,68.2,0.22,0.9,4755
70,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",95.0,30.0,45.72,0.22,0.8,4756
71,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",78.0,67.0,53.11,0.23,0.8,4757
72,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",90.0,77.0,88.8,0.24,0.9,4758
73,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",69.0,41.0,68.2,0.22,0.9,4759
74,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",74.0,103.0,108.0,0.27,0.9,4760
75,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",74.0,47.0,54.05,0.23,0.8,4761
76,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",68.0,110.0,88.16,0.23,0.9,4762
77,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",55.0,110.0,88.16,0.23,0.9,4763
78,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",48.0,41.0,68.2,0.22,0.9,4764
79,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",48.0,41.0,68.2,0.22,0.9,4765
80,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",33.0,110.0,129.92,0.23,1.0,4766
81,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",58.0,110.0,88.16,0.23,0.9,4767
82,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",32.0,103.0,107.94,0.26,0.9,4768
83,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",27.0,110.0,88.16,0.23,0.9,4769
84,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",20.0,110.0,88.16,0.23,0.9,4770
85,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",16.0,103.0,107.94,0.26,0.9,4771
86,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",16.0,30.0,45.72,0.22,0.8,4772
87,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",13.0,41.0,68.2,0.22,0.9,4773
88,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",9.0,41.0,68.2,0.22,0.9,4774
89,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",13.0,114.0,82.08,0.29,0.9,4775
90,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",3.0,110.0,88.16,0.23,0.9,4776
91,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",9.0,103.0,108.0,0.27,0.9,4777
92,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",3.0,110.0,88.16,0.23,0.9,4778
93,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",2.0,41.0,68.2,0.22,0.9,4779
94,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",3.0,114.0,82.08,0.29,0.9,4780
95,"(84, 86, 87, 88, 100, 94, 93, 91, 63, 62, 61, 60, 58, 57, 33, 32, 31, 30, 29, 28, 15)",1.0,103.0,108.0,0.27,0.9,4781
