start_timestep;route;fleet_size;charge_cap;batt_cap;d_spec;SOC_init;incoming;arriving;depart_time;len;fleet_id
16.0;(46, 47, 62, 71, 84, 88);863.0;250.0;100.0;0.15;1.0;{46: 863.0};{88: 863.0};{46: {16.0: 2.0, 20.0: 6.0, 24.0: 46.0, 28.0: 80.0, 32.0: 83.0, 36.0: 63.0, 40.0: 57.0, 44.0: 64.0, 48.0: 39.0, 52.0: 59.0, 56.0: 48.0, 60.0: 61.0, 64.0: 54.0, 68.0: 52.0, 72.0: 55.0, 76.0: 48.0, 80.0: 26.0, 84.0: 12.0, 88.0: 2.0, 92.0: 6.0}};6;84
16.0;(25, 28, 57, 58, 73, 86);147.0;250.0;100.0;0.15;1.0;{25: 147.0};{86: 147.0};{25: {16.0: 3.0, 24.0: 6.0, 28.0: 14.0, 32.0: 13.0, 36.0: 10.0, 40.0: 11.0, 44.0: 10.0, 48.0: 11.0, 52.0: 10.0, 56.0: 9.0, 60.0: 13.0, 64.0: 9.0, 68.0: 4.0, 72.0: 9.0, 76.0: 7.0, 80.0: 6.0, 84.0: 1.0, 88.0: 1.0}};6;85
16.0;(46, 45, 33, 32, 31, 17, 14);23.0;250.0;100.0;0.15;1.0;{46: 23.0};{14: 23.0};{46: {16.0: 1.0, 24.0: 1.0, 28.0: 1.0, 32.0: 1.0, 36.0: 1.0, 40.0: 1.0, 44.0: 2.0, 48.0: 1.0, 52.0: 2.0, 60.0: 1.0, 64.0: 2.0, 68.0: 2.0, 76.0: 2.0, 80.0: 3.0, 84.0: 2.0}};7;86
16.0;(9, 21, 22, 23, 37, 43);2.0;250.0;100.0;0.15;0.8000000000000003;{9: 2.0};{43: 2.0};{9: {16.0: 1.0, 20.0: 1.0}};6;87
16.0;(12, 18, 9, 8, 7, 2, 3, 4, 5, 6, 14);5763.0;250.0;100.0;0.15;1.0;{12: 5763.0};{14: 5739.0, 5: 1.0, 8: 23.0};{12: {16.0: 25.0, 20.0: 88.0, 24.0: 302.0, 28.0: 537.0, 32.0: 555.0, 36.0: 468.0, 40.0: 502.0, 44.0: 411.0, 48.0: 365.0, 52.0: 305.0, 56.0: 342.0, 60.0: 387.0, 64.0: 425.0, 68.0: 443.0, 72.0: 415.0, 80.0: 193.0}};11;88
16.0;(13, 14, 17, 31, 32, 33, 44, 43, 42, 40);65.0;250.0;100.0;0.15;1.0;{13: 65.0};{40: 64.0, 44: 1.0};{13: {16.0: 2.0, 20.0: 5.0, 24.0: 3.0, 28.0: 2.0, 32.0: 3.0, 36.0: 4.0, 40.0: 6.0, 44.0: 7.0, 48.0: 1.0, 52.0: 3.0, 56.0: 5.0, 60.0: 7.0, 64.0: 4.0, 68.0: 7.0, 72.0: 3.0, 76.0: 1.0, 80.0: 1.0, 84.0: 1.0}};10;89
16.0;(75, 76, 72, 70, 58, 56);2554.0;250.0;100.0;0.15;1.0;{75: 2554.0};{56: 2554.0};{75: {16.0: 3.0, 20.0: 23.0, 24.0: 129.0, 28.0: 258.0, 32.0: 234.0, 36.0: 178.0, 40.0: 186.0, 44.0: 190.0, 48.0: 139.0, 52.0: 140.0, 56.0: 156.0, 60.0: 153.0, 64.0: 188.0, 68.0: 164.0, 72.0: 141.0, 76.0: 129.0, 80.0: 77.0, 84.0: 42.0, 88.0: 17.0, 92.0: 7.0}};6;90
16.0;(86, 80, 65, 47, 46, 45, 33);77.0;250.0;100.0;0.15;0.8000000000000003;{86: 77.0};{33: 67.0, 46: 2.0, 47: 8.0};{86: {16.0: 12.0, 80.0: 65.0}};7;91
16.0;(4, 5, 6, 17, 31, 32, 33, 44, 43, 37, 36);404.0;250.0;100.0;0.15;1.0;{4: 404.0};{36: 404.0};{4: {16.0: 2.0, 20.0: 5.0, 24.0: 23.0, 28.0: 33.0, 32.0: 28.0, 36.0: 48.0, 40.0: 26.0, 44.0: 27.0, 48.0: 27.0, 52.0: 30.0, 56.0: 30.0, 60.0: 27.0, 64.0: 23.0, 68.0: 15.0, 72.0: 22.0, 76.0: 22.0, 80.0: 9.0, 84.0: 6.0, 88.0: 1.0}};11;92
16.0;(13, 14, 17, 31, 32, 33, 44, 43, 37, 36);128.0;250.0;100.0;0.15;1.0;{13: 128.0};{36: 128.0};{13: {16.0: 1.0, 24.0: 3.0, 28.0: 7.0, 32.0: 8.0, 36.0: 10.0, 40.0: 5.0, 44.0: 7.0, 48.0: 3.0, 52.0: 5.0, 56.0: 19.0, 60.0: 5.0, 64.0: 23.0, 68.0: 11.0, 72.0: 4.0, 76.0: 7.0, 80.0: 2.0, 84.0: 8.0}};10;93
