start_timestep;route;fleet_size;charge_cap;batt_cap;d_spec;SOC_init;incoming;arriving;depart_time;len;fleet_id
16.0;(28, 24, 20, 9, 8, 7, 1);52.0;250.0;100.0;0.2;1.0;{28: 52.0};{1: 51.0, 8: 1.0};{28: {16.0: 2.0, 24.0: 3.0, 28.0: 3.0, 32.0: 4.0, 36.0: 2.0, 40.0: 1.0, 44.0: 1.0, 48.0: 2.0, 52.0: 3.0, 56.0: 1.0, 60.0: 2.0, 64.0: 17.0, 68.0: 3.0, 72.0: 2.0, 76.0: 1.0, 80.0: 2.0, 88.0: 3.0}};7;210
16.0;(46, 47, 62, 70, 72, 76);924.0;250.0;100.0;0.2;1.0;{46: 924.0};{76: 923.0, 62: 1.0};{46: {16.0: 7.0, 20.0: 33.0, 24.0: 40.0, 28.0: 62.0, 32.0: 48.0, 36.0: 73.0, 40.0: 44.0, 44.0: 65.0, 48.0: 42.0, 52.0: 43.0, 56.0: 107.0, 60.0: 58.0, 64.0: 48.0, 68.0: 49.0, 72.0: 60.0, 76.0: 40.0, 80.0: 64.0, 84.0: 25.0, 88.0: 14.0, 92.0: 2.0}};6;211
16.0;(25, 28, 54, 61, 66, 82);367.0;250.0;100.0;0.2;1.0;{25: 367.0};{82: 367.0};{25: {16.0: 2.0, 20.0: 4.0, 24.0: 11.0, 28.0: 30.0, 32.0: 28.0, 36.0: 30.0, 40.0: 33.0, 44.0: 24.0, 48.0: 21.0, 52.0: 16.0, 56.0: 20.0, 60.0: 22.0, 64.0: 24.0, 68.0: 27.0, 72.0: 22.0, 76.0: 15.0, 80.0: 22.0, 84.0: 5.0, 88.0: 2.0, 92.0: 9.0}};6;212
16.0;(75, 76, 72, 70, 69, 62, 41, 40, 42, 43);651.0;250.0;100.0;0.2;1.0;{75: 651.0};{43: 651.0};{75: {16.0: 2.0, 20.0: 7.0, 24.0: 33.0, 28.0: 63.0, 32.0: 51.0, 36.0: 46.0, 40.0: 51.0, 44.0: 34.0, 48.0: 36.0, 52.0: 36.0, 56.0: 46.0, 60.0: 46.0, 64.0: 43.0, 68.0: 39.0, 72.0: 41.0, 76.0: 31.0, 80.0: 11.0, 84.0: 12.0, 88.0: 7.0, 92.0: 16.0}};10;213
16.0;(75, 76, 72, 70, 69, 73, 86);1614.0;250.0;100.0;0.2;1.0;{75: 1614.0};{86: 1614.0};{75: {16.0: 6.0, 20.0: 22.0, 24.0: 83.0, 28.0: 137.0, 32.0: 175.0, 36.0: 128.0, 40.0: 105.0, 44.0: 97.0, 48.0: 75.0, 52.0: 79.0, 56.0: 104.0, 60.0: 110.0, 64.0: 107.0, 68.0: 110.0, 72.0: 108.0, 76.0: 83.0, 80.0: 48.0, 84.0: 22.0, 88.0: 12.0, 92.0: 3.0}};7;214
16.0;(5, 4, 3, 2, 7, 8, 9, 20, 24, 25);155.0;250.0;100.0;0.2;1.0;{5: 155.0};{25: 155.0};{5: {16.0: 1.0, 20.0: 12.0, 24.0: 2.0, 32.0: 5.0, 36.0: 4.0, 40.0: 2.0, 44.0: 38.0, 48.0: 36.0, 56.0: 1.0, 72.0: 3.0, 76.0: 25.0, 80.0: 24.0, 92.0: 2.0}};10;215
20.0;(12, 19, 24, 28, 57, 58, 70, 72, 76);282.0;250.0;100.0;0.2;1.0;{12: 282.0};{76: 282.0};{12: {20.0: 4.0, 24.0: 20.0, 28.0: 27.0, 32.0: 19.0, 36.0: 20.0, 40.0: 29.0, 44.0: 21.0, 48.0: 16.0, 52.0: 13.0, 56.0: 15.0, 60.0: 21.0, 64.0: 20.0, 68.0: 16.0, 72.0: 19.0, 76.0: 6.0, 80.0: 11.0, 84.0: 5.0}};9;216
20.0;(25, 24, 20, 21, 22, 23, 36);45.0;250.0;100.0;0.2;1.0;{25: 45.0};{36: 45.0};{25: {20.0: 1.0, 24.0: 3.0, 28.0: 3.0, 32.0: 2.0, 36.0: 4.0, 40.0: 3.0, 44.0: 3.0, 48.0: 3.0, 52.0: 5.0, 56.0: 3.0, 60.0: 4.0, 64.0: 3.0, 68.0: 2.0, 72.0: 3.0, 76.0: 1.0, 80.0: 2.0}};7;217
20.0;(56, 53, 28, 24, 20, 9, 8, 7, 1);14.0;250.0;100.0;0.2;0.8999999999999999;{56: 14.0};{1: 14.0};{56: {20.0: 1.0, 28.0: 1.0, 32.0: 1.0, 36.0: 1.0, 56.0: 2.0, 60.0: 1.0, 64.0: 2.0, 68.0: 1.0, 72.0: 1.0, 76.0: 2.0, 80.0: 1.0}};9;218
20.0;(58, 62, 41, 40, 38, 36);152.0;250.0;100.0;0.2;1.0;{58: 152.0};{36: 29.0, 41: 1.0, 62: 122.0};{58: {20.0: 124.0, 24.0: 3.0, 40.0: 13.0, 48.0: 5.0, 56.0: 4.0, 60.0: 1.0, 68.0: 1.0, 80.0: 1.0}};6;219
20.0;(28, 24, 20, 21, 22, 23, 37, 43, 44, 45);1586.0;250.0;100.0;0.2;1.0;{28: 1586.0};{45: 1523.0, 21: 63.0};{28: {20.0: 64.0, 24.0: 195.0, 28.0: 1.0, 40.0: 334.0, 44.0: 273.0, 52.0: 4.0, 56.0: 224.0, 60.0: 2.0, 64.0: 248.0, 72.0: 3.0, 76.0: 237.0, 80.0: 1.0}};10;220
20.0;(55, 28, 24, 20, 21);59.0;250.0;100.0;0.2;1.0;{55: 59.0};{21: 9.0, 28: 50.0};{55: {20.0: 51.0, 24.0: 1.0, 56.0: 2.0, 68.0: 1.0, 72.0: 3.0, 76.0: 1.0}};5;221
20.0;(9, 20, 24, 28, 54, 61, 66, 82);54.0;250.0;100.0;0.2;1.0;{9: 54.0};{82: 54.0};{9: {20.0: 1.0, 24.0: 2.0, 28.0: 7.0, 32.0: 5.0, 36.0: 2.0, 40.0: 4.0, 44.0: 6.0, 48.0: 1.0, 52.0: 5.0, 56.0: 7.0, 60.0: 3.0, 64.0: 2.0, 68.0: 3.0, 72.0: 2.0, 76.0: 1.0, 80.0: 1.0, 84.0: 2.0}};8;222
20.0;(88, 84, 71, 69, 62, 41, 40, 38, 23);24.0;250.0;100.0;0.2;1.0;{88: 24.0};{23: 24.0};{88: {20.0: 1.0, 28.0: 1.0, 32.0: 1.0, 36.0: 1.0, 40.0: 3.0, 44.0: 1.0, 48.0: 1.0, 52.0: 1.0, 56.0: 1.0, 60.0: 2.0, 64.0: 3.0, 68.0: 2.0, 76.0: 1.0, 80.0: 3.0, 84.0: 1.0, 88.0: 1.0}};9;223
20.0;(44, 33, 32, 31, 17, 14);204.0;250.0;100.0;0.2;1.0;{44: 204.0};{14: 203.0, 33: 1.0};{44: {20.0: 4.0, 24.0: 9.0, 28.0: 20.0, 32.0: 21.0, 36.0: 18.0, 40.0: 19.0, 44.0: 15.0, 48.0: 8.0, 52.0: 11.0, 56.0: 10.0, 60.0: 8.0, 64.0: 16.0, 68.0: 6.0, 72.0: 10.0, 76.0: 13.0, 80.0: 9.0, 84.0: 4.0, 88.0: 3.0}};6;224
20.0;(25, 24, 20, 9, 8, 7, 2, 3, 4, 5);528.0;250.0;100.0;0.2;1.0;{25: 528.0};{5: 437.0, 4: 1.0, 2: 1.0, 8: 7.0, 9: 82.0};{25: {20.0: 92.0, 60.0: 397.0, 88.0: 39.0}};10;225
20.0;(8, 9, 20, 24, 28, 54, 61, 66, 82);45.0;250.0;100.0;0.2;1.0;{8: 45.0};{82: 45.0};{8: {20.0: 1.0, 24.0: 2.0, 28.0: 6.0, 32.0: 5.0, 36.0: 1.0, 40.0: 3.0, 44.0: 8.0, 48.0: 2.0, 52.0: 2.0, 60.0: 2.0, 68.0: 2.0, 72.0: 7.0, 76.0: 2.0, 80.0: 2.0}};9;226
20.0;(58, 62, 47, 46);47.0;250.0;100.0;0.2;0.8000000000000003;{58: 47.0};{46: 47.0};{58: {20.0: 7.0, 44.0: 27.0, 76.0: 13.0}};4;227
20.0;(86, 69, 58, 56);182.0;250.0;100.0;0.2;1.0;{86: 182.0};{56: 182.0};{86: {20.0: 3.0, 24.0: 8.0, 28.0: 11.0, 32.0: 17.0, 36.0: 13.0, 40.0: 19.0, 44.0: 9.0, 48.0: 13.0, 52.0: 12.0, 56.0: 5.0, 60.0: 11.0, 64.0: 17.0, 68.0: 13.0, 72.0: 10.0, 76.0: 7.0, 80.0: 5.0, 84.0: 4.0, 88.0: 3.0, 92.0: 2.0}};4;228
